requete,formattage,lat,lng
"square+Paul+Blanchet,Paris","Square Paul Blanchet, 75012 Paris, France",48.8341691,2.4056615
"rue+Charles+Bossut,Paris","Rue Charles Bossut, 75012 Paris, France",48.8428798,2.3832536
"rue+de+Chablis,Paris","Rue de Chablis, 75012 Paris, France",48.83615959999999,2.3847528
"passage+du+Chantier,Paris","Passage du Chantier, 75012 Paris, France",48.85133039999999,2.3733497
"avenue+de+la+Porte+de+Charenton,Paris","Porte de Charenton, 75012 Paris, France",48.832789,2.400401
"route+des+Chenes,Paris","Route des Chenes, 75012 Paris, France",48.8368013,2.4627166
"chemin+du+Cimetiere,Paris","Chemin du Cimetiere, 75012 Paris, France",48.82531549999999,2.4133061
"voie+CQ/12,Paris","Paris, France",48.856614,2.3522219
"voie+CV/12,Paris","12U Voie 24, 75015 Paris, France",48.83809249999999,2.3147169
"place+du+General+Ingold,Paris","Paris, France",48.856614,2.3522219
"allee+Louise+Labe,Paris","Allee Louise Labe, 75019 Paris, France",48.87534309999999,2.3779274
"villa+Jules+Laforgue,Paris","Villa Jules Laforgue, 75019 Paris, France",48.8814338,2.389844
"square+du+Laonnais,Paris","Square du Laonnais, 75019 Paris, France",48.8807384,2.3983466
"rue+Paul+Laurent,Paris","Rue Paul Laurent, Paris, France",48.88656109999999,2.3676382
"voie+FO/20,Paris","Competence Voice Solution, 7 Rue Albert de Lapparent, 75007 Paris, France",48.8481269,2.3080141
"voie+FP/20,Paris","Paris, France",48.856614,2.3522219
"rue+Gaston+Gallimard,Paris","Rue Gaston Gallimard, 75007 Paris, France",48.8569812,2.3285928
"rue+Leo+Frankel,Paris","Rue Leo Frankel, 75013 Paris, France",48.82686750000001,2.3781574
"place+Jane+Evrard,Paris","Paris, France",48.856614,2.3522219
"villa+des+Hautes+Traverses,Paris","Villa des Hautes Traverses, 75020 Paris, France",48.8548805,2.4040419
"rue+d'Argenteuil,Paris","Rue d'Argenteuil, 75001 Paris, France",48.8652674,2.3339083
"rue+Baillet,Paris","Rue Baillet, 75001 Paris, France",48.859725,2.3430275
"rue+Bailleul,Paris","Rue Bailleul, 75001 Paris, France",48.8610191,2.3414877
"rue+Baltard,Paris","Rue Baltard, 75001 Paris, France",48.86232709999999,2.3462367
"place+Maurice+Barres,Paris","Place Maurice Barres, 75001 Paris, France",48.8674395,2.3257803
"place+de+Sydney,Paris","Paris Ave, Earlwood NSW 2206, Australia",-33.9233926,151.1312581
"avenue+Hussein+1er+de+Jordanie,Paris","Avenue Gustave V de Suede, 75116 Paris, France",48.8615605,2.2901127
"promenade+Rene+Capitant,Paris","Centre Rene Capitant -Hopital de jour, Foyer Post-Cure, CMP et Therapie Familiale, 8 Rue de Lanneau, 75005 Paris, France",48.8483391,2.3466173
"impasse+des+Bourdonnais,Paris","Impasse des Bourdonnais, 75001 Paris, France",48.8604999,2.3452134
"rue+Breve,Paris","R. Breves - Dom Pedro, Manaus - AM, Brazil",-3.0916963,-60.04345970000001
"rue+Courtalon,Paris","Rue Courtalon, 75001 Paris, France",48.8595895,2.347575
"rue+de+l'Equerre+d'Argent,Paris","Paris, France",48.856614,2.3522219
"galerie+Vero-Dodat,Paris","Galerie Vero-Dodat, 75001 Paris, France",48.8628213,2.3402006
"passage+de+la+Cour+des+Fontaines,Paris","Cour des Fontaines, 49170 Saint-Martin-du-Fouilloux, France",47.4315155,-0.7063332
"rue+Herold,Paris","Rue Herold, Paris, France",48.8649806,2.3417348
"rue+du+Marche+Saint-Honore,Paris","Rue du Marche Saint-Honore, 75001 Paris, France",48.8665694,2.3315027
"galerie+du+Jardin,Paris","Galerie du Jardin, 75001 Paris, France",48.8637701,2.3376478
"rue+des+Pretres+Saint-Germain+l'Auxerrois,Paris","Rue des Pretres Saint-Germain l'Auxerrois, 75001 Paris, France",48.8592422,2.341321
"terrasse+Lautreamont,Paris","Paris, France",48.856614,2.3522219
"avenue+du+General+Lemonnier,Paris","Avenue du General Lemonnier, 75001 Paris, France",48.8621563,2.3313484
"place+Andre+Malraux,Paris","Place Andre Malraux, 75001 Paris, France",48.8639425,2.3353013
"rue+de+Mondovi,Paris","Rue de Mondovi, 75001 Paris, France",48.86663069999999,2.3243908
"rue+Montesquieu,Paris","Rue Montesquieu, 75001 Paris, France",48.8630864,2.3389749
"passage+de+Montpensier,Paris","Passage de Montpensier, 75001 Paris, France",48.86418760000001,2.3364556
"galerie+de+Nemours,Paris","Galerie de Nemours, 75001 Paris, France",48.8630741,2.3363051
"place+du+Pont+Neuf,Paris","Place du Pont Neuf, 75001 Paris, France",48.8570088,2.3414268
"rue+de+l'Oculus,Paris","Paris, France",48.856614,2.3522219
"passage+Potier,Paris","Passage Potier, 75001 Paris, France",48.8650611,2.3367058
"rue+Henri+Robert,Paris","Rue Henri Robert, 75001 Paris, France",48.8568638,2.341785
"rue+Saint-Roch,Paris","Rue Saint-Roch, 75001 Paris, France",48.8649134,2.3319765
"rue+de+la+Petite+Truanderie,Paris","Rue de la Petite Truanderie, 75001 Paris, France",48.8628173,2.3484748
"place+de+Valois,Paris","Place de Valois, 75001 Paris, France",48.8632934,2.3379936
"rue+de+Valois,Paris","Rue de Valois, 75001 Paris, France",48.8646513,2.3385637
"place+Vendome,Paris","Place Vendome, Paris, France",48.8674469,2.3294342
"rue+de+Ventadour,Paris","Rue de Ventadour, Paris, France",48.8669166,2.3343904
"rue+de+Viarmes,Paris","Rue de Viarmes, 75001 Paris, France",48.8629498,2.3423376
"rue+Villedo,Paris","Rue Villedo, 75001 Paris, France",48.8661559,2.3364763
"rue+Sainte-Anne,Paris","Rue Sainte-Anne, Paris, France",48.8669927,2.3358683
"rue+Danielle+Casanova,Paris","Rue Danielle Casanova, Paris, France",48.8678807,2.3320216
"rue+Saint-Denis,Paris","Rue Saint-Denis, Paris, France",48.8638114,2.3500374
"rue+Francaise,Paris","Rue Francaise, Paris, France",48.86411649999999,2.3475938
"rue+Etienne+Marcel,Paris","Rue Etienne Marcel, Paris, France",48.8645845,2.3460321
"pont+au+Change,Paris","Pont au Change, Paris, France",48.85666759999999,2.3467778
"rue+des+Lombards,Paris","Rue des Lombards, Paris, France",48.859507,2.3487494
"avenue+Victoria,Paris","Avenue Victoria, Paris, France",48.8575883,2.3482799
"voie+A/2,Paris","2V Voie 24, 75015 Paris, France",48.8385214,2.3155466
"rue+d'Amboise,Paris","Rue d'Amboise, 75002 Paris, France",48.8710672,2.3388677
"rue+Guerin-Boisseau,Paris","Rue Guerin Boisseau, 75002 Paris, France",48.8666291,2.3516928
"galerie+du+Caire,Paris","Galerie du Caire, 75002 Paris, France",48.8682485,2.3493972
"passage+de+Clery,Paris","Passage de Clery, 75002 Paris, France",48.8679559,2.346151
"impasse+Saint-Denis,Paris","Impasse Saint-Denis, 75002 Paris, France",48.8655893,2.3498819
"rue+Gaillon,Paris","Rue Gaillon, 75002 Paris, France",48.8682266,2.3340108
"rue+de+Gramont,Paris","Rue de Gramont, Paris, France",48.87008789999999,2.3368376
"rue+de+Hanovre,Paris","Rue de Hanovre, 75002 Paris, France",48.8701763,2.3348361
"rue+Saint-Joseph,Paris","Rue Saint-Joseph, 75002 Paris, France",48.86855389999999,2.3443641
"passage+du+Bourg+L'Abbe,Paris","Passage du Bourg l'Abbe, 75002 Paris, France",48.864544,2.3505963
"passage+Lemoine,Paris","Passage Lemoine, 75002 Paris, France",48.8685388,2.3529084
"rue+de+Marivaux,Paris","Rue de Marivaux, Paris, France",48.8708517,2.3374432
"galerie+Montmartre,Paris","Galerie Montmartre, 75002 Paris, France",48.8705781,2.341975
"rue+de+Mulhouse,Paris","Rue de Mulhouse, 75002 Paris, France",48.8686476,2.3469771
"rue+du+Nil,Paris","Rue du Nil, 75002 Paris, France",48.8677786,2.347879
"passage+des+Petits+Peres,Paris","Passage des Petits Peres, 75002 Paris, France",48.8664751,2.3403716
"passage+du+Ponceau,Paris","Passage du Ponceau, 75002 Paris, France",48.8675855,2.3524403
"passage+des+Princes,Paris","Passage des Princes, Paris, France",48.8713347,2.3391303
"rue+Rameau,Paris","Rue Rameau, 75002 Paris, France",48.8678654,2.3371444
"rue+des+Filles+Saint-Thomas,Paris","Rue des Filles Saint-Thomas, 75002 Paris, France",48.86889,2.3392513
"passage+de+la+Trinite,Paris","Passage de la Trinite, 75002 Paris, France",48.8658084,2.3512162
"rue+de+Bearn,Paris","Rue de Bearn, Paris, France",48.8571928,2.3661422
"impasse+Beaubourg,Paris","Impasse Beaubourg, 75003 Paris, France",48.8621013,2.3536645
"rue+de+Beauce,Paris","Rue de Beauce, 75003 Paris, France",48.8626877,2.3609411
"rue+Beranger,Paris","Rue Beranger, 75003 Paris, France",48.8658727,2.363828
"rue+Brantome,Paris","Rue Brantome, 75003 Paris, France",48.86262800000001,2.353213
"rue+Caffarelli,Paris","Rue Caffarelli, 75003 Paris, France",48.863725,2.361979
"impasse+Saint-Claude,Paris","Impasse Saint-Claude, 75003 Paris, France",48.8605222,2.3656941
"rue+Commines,Paris","Rue Commines, 75003 Paris, France",48.8617473,2.3652876
"rue+de+la+Corderie,Paris","Rue de la Corderie, 75003 Paris, France",48.8651753,2.3629922
"rue+Debelleyme,Paris","Rue Debelleyme, 75003 Paris, France",48.8619198,2.3634106
"rue+Sainte-Elisabeth,Paris","Rue Sainte-Elisabeth, 75003 Paris, France",48.8661057,2.3596818
"rue+Elzevir,Paris","Rue Elzevir, Paris, France",48.8583897,2.361574
"rue+des+Gravilliers,Paris","Rue des Gravilliers, 75003 Paris, France",48.864101,2.3557457
"rue+du+Grenier+Saint-Lazare,Paris","Rue du Grenier Saint-Lazare, 75003 Paris, France",48.8629763,2.3533886
"rue+au+Maire,Paris","Rue au Maire, 75003 Paris, France",48.8646558,2.3561417
"passage+du+Maure,Paris","Passage du Maure, 75003 Paris, France",48.8618434,2.3533707
"rue+des+Minimes,Paris","Rue des Minimes, 75003 Paris, France",48.8571928,2.3661422
"rue+des+Oiseaux,Paris","Rue des Oiseaux, 75003 Paris, France",48.86293,2.3617966
"rue+de+la+Perle,Paris","Rue de la Perle, 75003 Paris, France",48.8595702,2.3614514
"rue+de+Picardie,Paris","Rue de Picardie, 75003 Paris, France",48.863829,2.3628113
"rue+Portefoin,Paris","Rue Portefoin, 75003 Paris, France",48.8637163,2.3597924
"place+de+Thorigny,Paris","Place de Thorigny, 75003 Paris, France",48.8590195,2.3621692
"cite+Dupetit-Thouars,Paris","Cite Dupetit-Thouars, 75003 Paris, France",48.8659533,2.3622449
"rue+Vaucanson,Paris","Rue Vaucanson, 75003 Paris, France",48.8664547,2.3562594
"rue+du+Vertbois,Paris","Rue du Vertbois, 75003 Paris, France",48.8671081,2.3576268
"rue+du+Pas+de+la+Mule,Paris","Rue du Pas de la Mule, Paris, France",48.8559411,2.3673075
"rue+Nelaton,Paris","Rue Nelaton, 75015 Paris, France",48.8533749,2.2882831
"rue+Olier,Paris","Rue Olier, 75015 Paris, France",48.83542300000001,2.2910457
"rue+Peclet,Paris","Rue Peclet, 75015 Paris, France",48.8422,2.299248
"place+Etienne+Pernet,Paris","Place Etienne Pernet, 75015 Paris, France",48.8431137,2.2927601
"allee+du+Commandant+Raynal,Paris","Allee du Commandant Raynal, 75015 Paris, France",48.842319,2.2786268
"rue+Mathurin+Regnier,Paris","Rue Mathurin Regnier, 75015 Paris, France",48.8401623,2.3074684
"impasse+Ronsin,Paris","Impasse Ronsin, 75015 Paris, France",48.8443355,2.3141548
"voie+S/15,Paris","15 Voie d'Issy, 92240 Malakoff, France",48.8129704,2.2803882
"rue+Brown-Sequard,Paris","Rue Brown-Sequard, 75015 Paris, France",48.8414674,2.3154465
"rue+Serret,Paris","Rue Serret, 75015 Paris, France",48.84137699999999,2.2886215
"rue+George+Bernard+Shaw,Paris","Rue George Bernard Shaw, 75015 Paris, France",48.8522184,2.2931846
"rue+Jules+Simon,Paris","Rue Jules Simon, 75015 Paris, France",48.840754,2.2924148
"rue+Laure+Surville,Paris","Rue Laure Surville, 75015 Paris, France",48.8459013,2.2781395
"rue+Tessier,Paris","Rue Tessier, 75015 Paris, France",48.8399577,2.3067566
"villa+Thoreton,Paris","Villa Thoreton, 75015 Paris, France",48.83831259999999,2.2835211
"boulevard+du+General+Martial+Valin,Paris","Boulevard du General Martial Valin, 75015 Paris, France",48.8372605,2.2737079
"place+Charles+Vallin,Paris","Place Charles Vallin, 75015 Paris, France",48.8356086,2.3023944
"rue+Varet,Paris","Rue Varet, 75015 Paris, France",48.840067,2.2812783
"rue+Louis+Vicat,Paris","Rue Louis Vicat, 75015 Paris, France",48.8261408,2.2969899
"allee+des+Freres+Voisin,Paris","Allee des Freres Voisin, 75015 Paris, France",48.8283962,2.272605500000001
"rue+Charles+Weiss,Paris","Rue Charles Weiss, 75015 Paris, France",48.832988,2.3079923
"avenue+Emile+Zola,Paris","Avenue Emile Zola, 75015 Paris, France",48.846995,2.294928
"chemin+de+l'Abbaye,Paris","Chemin de l'Abbaye, 75016 Paris, France",48.8664785,2.2339271
"place+du+Chancelier+Adenauer,Paris","Place du Chancelier Adenauer, 75116 Paris, France",48.8710187,2.2792066
"rue+Agar,Paris","Rue Agar, 75016 Paris, France",48.8513745,2.2738495
"voie+AJ/16,Paris","Paris, France",48.856614,2.3522219
"square+des+Aliscamps,Paris","Square des Aliscamps, 75016 Paris, France",48.8519464,2.2605253
"avenue+Alphand,Paris","Avenue Alphand, 75116 Paris, France",48.8750687,2.2852329
"rue+d'Andigne,Paris","Rue d'Andigne, 75116 Paris, France",48.8590858,2.2718236
"rue+de+la+Petite+Arche,Paris","Rue de la Petite Arche, 75016 Paris, France",48.83556919999999,2.2615134
"voie+AS/16,Paris","Paris, France",48.856614,2.3522219
"voie+AV/16,Paris","16 Avenue la Voie Lactee, 92100 Boulogne-Billancourt, France",48.8333772,2.260187600000001
"voie+AX/16,Paris","Paris, France",48.856614,2.3522219
"chemin+de+la+Seine+a+Bagatelle,Paris","Route des Lacs A Bagatelle, 75016 Paris, France",48.8681068,2.2505194
"voie+BE/16,Paris","Paris, France",48.856614,2.3522219
"place+Paul+Beauregard,Paris","Place Paul Beauregard, 75016 Paris, France",48.8483063,2.2703357
"rue+Bellini,Paris","Rue Bellini, 75116 Paris, France",48.8609756,2.2826606
"voie+BF/16,Paris","Paris, France",48.856614,2.3522219
"square+du+Mont+Blanc,Paris","Square du Mont Blanc, 75016 Paris, France",48.84944,2.2735576
"rue+Florence+Blumenthal,Paris","Rue Florence Blumenthal, 75016 Paris, France",48.8499046,2.2754783
"rue+Boileau,Paris","Rue Boileau, 75016 Paris, France",48.84355619999999,2.2632095
"villa+Boissiere,Paris","Villa Boissiere, 75116 Paris, France",48.8659721,2.2903424
"rue+Leon+Bonnat,Paris","Rue Leon Bonnat, 75016 Paris, France",48.8515541,2.270616
"rue+Bosio,Paris","Rue Bosio, 75016 Paris, France",48.84929229999999,2.2653865
"avenue+Boudon,Paris","Avenue Boudon, 75016 Paris, France",48.8497375,2.269905
"avenue+de+Boufflers,Paris","Avenue de Boufflers, 75016 Paris, France",48.8500493,2.2634751
"avenue+Rene+Boylesve,Paris","Avenue Rene Boylesve, 75016 Paris, France",48.8564148,2.2842516
"place+Pierre+Brisson,Paris","Place Pierre Brisson, 75116 Paris, France",48.86644829999999,2.299347
"voie+BT/16,Paris","Paris, France",48.856614,2.3522219
"avenue+Ferdinand+Buisson,Paris","Avenue Ferdinand Buisson, 92100 Paris, France",48.83675179999999,2.2536232
"voie+BW/16,Paris","Paris, France",48.856614,2.3522219
"voie+BY/16,Paris","Paris, France",48.856614,2.3522219
"route+de+la+Grande+Cascade,Paris","Route de la Grande Cascade, 75016 Paris, France",48.8634419,2.2490049
"route+du+Pre+Catelan,Paris","Jardin du Pre-Catelan, Chemin de la Croix Catelan, 75016 Paris, France",48.866304,2.254834
"voie+CB/16,Paris","Paris, France",48.856614,2.3522219
"voie+CD/16,Paris","Paris, France",48.856614,2.3522219
"rue+de+Chaillot,Paris","Rue de Chaillot, 75116 Paris, France",48.8670902,2.2972255
"villa+Chanez,Paris","Villa Chanez, 75016 Paris, France",48.84743839999999,2.2603423
"voie+CI/16,Paris","Paris, France",48.856614,2.3522219
"rue+Cimarosa,Paris","Rue Cimarosa, 75116 Paris, France",48.8679019,2.2905718
"voie+CJ/16,Paris","Paris, France",48.856614,2.3522219
"rue+Robert+Le+Coin,Paris","Rue Robert le Coin, 75016 Paris, France",48.8551653,2.2732986
"rue+Andre+Colledeboeuf,Paris","Rue Andre Colledeboeuf, 75016 Paris, France",48.851774,2.2696692
"place+de+Colombie,Paris","Place de Colombie, Paris, France",48.86308289999999,2.2680426
"chemin+du+Pavillon+D'Armenonville,Paris","Chemin du Pavillon d'Armenonville, 75116 Paris, France",48.8757399,2.2756009
"avenue+Felix+D'Herelle,Paris","Avenue Felix d'Herelle, Paris, France",48.83461029999999,2.2569752
"chemin+des+Lacs+A+La+Porte+Dauphine,Paris","Chemin des Lacs A la Porte Dauphine, 75116 Paris, France",48.867953,2.267778
"rue+Felicien+David,Paris","Rue Felicien David, 75016 Paris, France",48.8494681,2.2743012
"square+Alfred+Dehodencq,Paris","Square Alfred Dehodencq, 75116 Paris, France",48.86039239999999,2.2707329
"boulevard+Delessert,Paris","Boulevard Delessert, Paris, France",48.8589395,2.2865628
"rue+du+General+Delestraint,Paris","Rue du General Delestraint, 75016 Paris, France",48.8413119,2.2575831
"avenue+Despreaux,Paris","Avenue Despreaux, 75016 Paris, France",48.8435352,2.2621136
"square+Charles+Dickens,Paris","Square Charles Dickens, 75016 Paris, France",48.85736199999999,2.2847994
"villa+Dupont,Paris","Villa Dupont, 75116 Paris, France",48.8745979,2.2814196
"allee+de+l'Esperance,Paris","Allee de l'Esperance, 75016 Paris, France",48.85621820000001,2.2386387
"quai+Saint-Exupery,Paris","Quai Saint-Exupery, Paris, France",48.8363299,2.263753
"rue+de+la+Faisanderie,Paris","Rue de la Faisanderie, 75116 Paris, France",48.8676684,2.2751861
"rue+Claude+Farrere,Paris","Rue Claude Farrere, 75016 Paris, France",48.84266359999999,2.2542094
"rue+Abel+Ferry,Paris","Rue Abel Ferry, 75016 Paris, France",48.8361441,2.2608973
"villa+Flore,Paris","Villa Flore, 75016 Paris, France",48.8498904,2.2663494
"avenue+Foch,Paris","Avenue Foch, Paris, France",48.8727296,2.2849958
"rue+Foucault,Paris","Rue Foucault, 75116 Paris, France",48.8633099,2.2948985
"avenue+Fremiet,Paris","Avenue Fremiet, 75016 Paris, France",48.8563331,2.285496
"rue+Fresnel,Paris","Rue Fresnel, 75116 Paris, France",48.8633417,2.2941134
"avenue+de+La+Frilliere,Paris","Avenue de la Frilliere, 75016 Paris, France",48.8409315,2.2605307
"rue+Goethe,Paris","Rue Goethe, 75116 Paris, France",48.8660469,2.2981086
"rue+Gros,Paris","Rue Gros, 75016 Paris, France",48.8512871,2.2762511
"rue+du+General+Grossetti,Paris","Rue du General Grossetti, 75016 Paris, France",48.8374759,2.2634619
"rue+Faustin+Helie,Paris","Rue Faustin Helie, 75116 Paris, France",48.85940979999999,2.2761949
"place+d'Iena,Paris","Place d'Iena, 75116 Paris, France",48.86453640000001,2.2938522
"avenue+Leopold+II,Paris","Avenue Leopold II, 75016 Paris, France",48.8523746,2.2714584
"avenue+Ingres,Paris","Avenue Ingres, 75016 Paris, France",48.8573801,2.2676475
"route+de+la+Porte+Saint-James,Paris","Route de la Porte Saint-James, 75116 Paris, France",48.8765782,2.2598916
"square+Jouvenet,Paris","Square Jouvenet, 75016 Paris, France",48.8421706,2.2660633
"avenue+Kleber,Paris","Avenue Kleber, 75116 Paris, France",48.8683498,2.2908922
"place+de+l'Eglise+de+l'Assomption,Paris","Place de l'Eglise de l'Assomption, 75016 Paris, France",48.85581879999999,2.2662177
"rue+Eugene+Labiche,Paris","Rue Eugene Labiche, 75116 Paris, France",48.8629422,2.2720384
"rue+Chardon-Lagache,Paris","Rue Chardon Lagache, 75016 Paris, France",48.843852,2.265556
"boulevard+Lannes,Paris","Boulevard Lannes, 75116 Paris, France",48.86687500000001,2.2718142
"carrefour+de+Longchamp,Paris","Allee de Longchamp, Paris, France",48.8701671,2.2578773
"place+Maubert,Paris","Place Maubert, 75005 Paris, France",48.8501422,2.3488579
"quai+Saint-Michel,Paris","Quai Saint-Michel, 75005 Paris, France",48.8534043,2.3456491
"place+Monge,Paris","Place Monge, 75005 Paris, France",48.8431545,2.3520726
"rue+Monge,Paris","Rue Monge, 75005 Paris, France",48.8441438,2.3523506
"rue+Dorian,Paris","Rue Dorian, 75012 Paris, France",48.8467602,2.3928931
"cour+Saint-Eloi,Paris","Cour Saint-Eloi, 75012 Paris, France",48.8470032,2.3883747
"route+de+l'Epine,Paris","Route de l'Epine, 75012 Paris, France",48.83719840000001,2.4229569
"impasse+Erard,Paris","Impasse Erard, 75012 Paris, France",48.8457903,2.3843481
"rue+de+Fecamp,Paris","Rue de Fecamp, 75012 Paris, France",48.8358583,2.3997052
"rue+Montesquiou-Fezensac,Paris","Rue Montesquiou-Fezensac, 75012 Paris, France",48.8360882,2.4090312
"route+des+Fortifications,Paris","Route des Fortifications, 75012 Paris, France",48.831198,2.401793
"passage+du+Genie,Paris","Passage du Genie, 75012 Paris, France",48.8484993,2.3894146
"rue+Paul-Henri+Grauwin,Paris","Rue Paul-Henri Grauwin, 75012 Paris, France",48.8446435,2.3778652
"avenue+de+Gravelle,Paris","Avenue de Gravelle, Paris, France",48.823453,2.4298276
"route+Saint-Hubert,Paris","Route Saint-Hubert, 75012 Paris, France",48.8274877,2.4468165
"avenue+de+l'Ecole+de+Joinville,Paris","Avenue de l'Ecole de Joinville, 75012 Paris, France",48.8223776,2.4619008
"rue+Lacuee,Paris","Rue Lacuee, 75012 Paris, France",48.84944489999999,2.3699363
"rue+Gabriel+Lame,Paris","Rue Gabriel Lame, 75012 Paris, France",48.8343138,2.3865453
"rue+de+la+Lancette,Paris","Rue de la Lancette, 75012 Paris, France",48.8369318,2.3934457
"allee+des+Lapins,Paris","Allee des Lapins, 75012 Paris, France",48.8331238,2.4259372
"place+du+Cardinal+Lavigerie,Paris","Place du Cardinal Lavigerie, 75012 Paris, France",48.8328307,2.40304
"rue+Jules+Lemaitre,Paris","Rue Jules Lemaitre, 75012 Paris, France",48.84239660000001,2.4108742
"rue+de+Libourne,Paris","Rue de Libourne, 75012 Paris, France",48.831806,2.38687
"route+Saint-Louis,Paris","Route Saint-Louis, 75012 Paris, France",48.828719,2.426707
"rue+Albert+Malet,Paris","Rue Albert Malet, 75012 Paris, France",48.8415419,2.4107914
"porte+de+Saint-Mande,Paris","Porte de Vincennes, Paris, France",48.8464015,2.4144842
"route+du+Lac+de+Saint-Mande,Paris","Route du Lac de Saint-Mande, 75012 Paris, France",48.83838859999999,2.4245981
"avenue+de+Saint-Mande,Paris","Avenue de Saint-Mande, 75012 Paris, France",48.8449456,2.4028514
"route+de+la+Menagerie,Paris","Route de la Menagerie, 75012 Paris, France",48.83566030000001,2.4662078
"sentier+des+Merisiers,Paris","Sentier des Merisiers, 75012 Paris, France",48.8432166,2.4092307
"rue+des+Meuniers,Paris","Rue des Meuniers, 75012 Paris, France",48.83473859999999,2.3964801
"rue+Mongenot,Paris","Rue Mongenot, Paris, France",48.8432147,2.4148167
"avenue+du+Docteur+Arnold+Netter,Paris","Avenue du Dr Arnold Netter, 75012 Paris, France",48.844013,2.4055389
"rue+Saint-Nicolas,Paris","Rue Saint-Nicolas, 75012 Paris, France",48.8508343,2.3743069
"route+de+la+Porte+Noire,Paris","Route de la Porte Noire, 75012 Paris, France",48.8335417,2.4571965
"avenue+de+la+Pepiniere,Paris","Avenue de la Pepiniere, 75012 Paris, France",48.8431712,2.450228
"route+du+Pesage,Paris","Route du Pesage, 75012 Paris, France",48.8226258,2.4460354
"rue+Pleyel,Paris","Rue Pleyel, 75012 Paris, France",48.8400229,2.3917648
"rue+Georges+et+Mai+Politzer,Paris","Rue Georges et Mai Politzer, 75012 Paris, France",48.8422783,2.3911652
"rue+de+Prague,Paris","Rue de Prague, 75012 Paris, France",48.849724,2.3758619
"rue+Baron+Le+Roy,Paris","Baron le Roy, 75012 Paris, France",48.829907,2.391312
"square+du+Sancerrois,Paris","Square du Sancerrois, 75012 Paris, France",48.8333409,2.4003257
"passage+Stinville,Paris","Passage Stinville, 75012 Paris, France",48.8440799,2.3884609
"route+de+la+Terrasse,Paris","Route de la Terrasse, 75012 Paris, France",48.819727,2.435219
"rue+des+Colonnes+Du+Trone,Paris","Rue des Colonnes du Trone, 75012 Paris, France",48.8461524,2.398716
"rue+Chretien+de+Troyes,Paris","Rue Chretien de Troyes, 75012 Paris, France",48.8443404,2.3793188
"voie+AS/13,Paris","Paris, France",48.856614,2.3522219
"rue+Jean+Sebastien+Bach,Paris","Rue Jean Sebastien Bach, 75013 Paris, France",48.8309139,2.3649803
"rue+Baudoin,Paris","Rue Baudoin, 75013 Paris, France",48.83219649999999,2.3689442
"rue+Baudricourt,Paris","Rue Baudricourt, 75013 Paris, France",48.8262611,2.3634529
"avenue+Joseph+Bedier,Paris","Avenue Joseph Bedier, 75013 Paris, France",48.8205628,2.3731193
"rue+Martin+Bernard,Paris","Rue Martin Bernard, 75013 Paris, France",48.8264449,2.3499356
"rue+Charles+Bertheau,Paris","Rue Charles Bertheau, 75013 Paris, France",48.8230666,2.3638379
"rue+de+la+Reine+Blanche,Paris","Rue de la Reine Blanche, 75013 Paris, France",48.8364081,2.3535757
"villa+Auguste+Blanqui,Paris","Villa Auguste Blanqui, 75013 Paris, France",48.8308152,2.36773
"voie+BO/13,Paris","Paris, France",48.856614,2.3522219
"avenue+Boutroux,Paris","Avenue Boutroux, 75013 Paris, France",48.8221072,2.3749402
"voie+BR/13,Paris","13 Voie d'Issy, 92240 Malakoff, France",48.8138221,2.2798674
"place+C/13,Paris","13, 75015 Paris, France",48.8278352,2.2935372
"allee+du+Parc+de+Choisy,Paris","Allee du Parc, 94200 Ivry-sur-Seine, France",48.8141633,2.3860742
"avenue+de+la+Porte+de+Choisy,Paris","Avenue de la Porte de Choisy, 75013 Paris, France",48.8185972,2.3658687
"avenue+de+la+Porte+d'Ivry,Paris","Avenue de la Porte d'Ivry, 75013 Paris, France",48.8207477,2.3708078
"rue+Daviel,Paris","Rue Daviel, 75013 Paris, France",48.828038,2.3449848
"voie+DC/13,Paris","13 Voie d'Issy, 92240 Malakoff, France",48.8138221,2.2798674
"voie+DD/13,Paris","13 Voie d'Issy, 92240 Malakoff, France",48.8138221,2.2798674
"voie+DE/13,Paris","13 Voie d'Issy, 92240 Malakoff, France",48.8138221,2.2798674
"rue+des+Cinq+Diamants,Paris","Rue des cinq Diamants, 75013 Paris, France",48.8288905,2.3508148
"voie+DS/13,Paris","13 Voie d'Issy, 92240 Malakoff, France",48.8138221,2.2798674
"rue+Dumeril,Paris","Rue Dumeril, 75013 Paris, France",48.83721870000001,2.3577948
"rue+de+l'Esperance,Paris","Rue de l'Esperance, 75013 Paris, France",48.8264662,2.3478243
"rue+Jean+Fautrier,Paris","Rue Jean Fautrier, 75013 Paris, France",48.825474,2.3707951
"rue+Edmond+Flamand,Paris","Rue Edmond Flamand, 75013 Paris, France",48.83743639999999,2.3712903
"avenue+de+France,Paris","Avenue de l'Opera, Paris, France",48.8665652,2.3340644
"rue+Abel+Gance,Paris","Rue Abel Gance, 75013 Paris, France",48.8356433,2.373769
"rue+Gandon,Paris","Rue Gandon, 75013 Paris, France",48.820876,2.3610156
"quai+de+la+Gare,Paris","Quai de la Gare, 75013 Paris, France",48.837222,2.373067
"rue+Gustave+Geffroy,Paris","Rue Gustave Geffroy, 75013 Paris, France",48.8354034,2.3512549
"rue+Paul+Gervais,Paris","Rue Paul Gervais, 75013 Paris, France",48.8309311,2.3470717
