requete,formattage,lat,lng
"voie+BJ/18,Paris,France","Paris, France",48.856614,2.3522219
"rue+Boinod,Paris,France","Rue Boinod, 75018 Paris, France",48.8935028,2.3509449
"rue+Boissieu,Paris,France","Rue Boissieu, 75018 Paris, France",48.8843177,2.3490613
"allee+des+Brouillards,Paris,France","Allee des Brouillards, 75018 Paris, France",48.8886186,2.3377402
"rue+Aristide+Bruant,Paris,France","Rue Aristide Bruant, 75018 Paris, France",48.8853829,2.3352416
"rue+Saint-Bruno,Paris,France","Rue Saint-Bruno, 75018 Paris, France",48.8859156,2.3556664
"voie+BS/18,Paris,France","Paris, France",48.856614,2.3522219
"rue+de+Clignancourt,Paris,France","Rue de Clignancourt, 75018 Paris, France",48.8897447,2.348297
"rue+des+Cottages,Paris,France","Rue des Cottages, 75018 Paris, France",48.890921,2.3376274
"rue+Coustou,Paris,France","Rue Coustou, 75018 Paris, France",48.8841541,2.3339198
"rue+Francis+De+Croisset,Paris,France","Rue Francis de Croisset, 75018 Paris, France",48.8994978,2.3455633
"rue+Cugnot,Paris,France","Rue Cugnot, 75018 Paris, France",48.8926086,2.3646489
"rue+Pierre+Dac,Paris,France","Rue Pierre Dac, 75018 Paris, France",48.8899569,2.3387432
"impasse+de+la+Defense,Paris,France","Impasse de la Defense, 75018 Paris, France",48.8852811,2.3271317
"passage+Depaquit,Paris,France","Passage Depaquit, 75018 Paris, France",48.8878058,2.3339248
"rue+Diard,Paris,France","Rue Diard, 75018 Paris, France",48.8910449,2.3414845
"rue+Drevet,Paris,France","Rue Drevet, 75018 Paris, France",48.8853622,2.3405692
"allee+Rimski-Korsakov,Paris,France","Paris, France",48.856614,2.3522219
"rue+Lagille,Paris,France","Rue Lagille, 75018 Paris, France",48.8946071,2.3290913
"rue+Charles+Lauth,Paris,France","Rue Charles Lauth, 75018 Paris, France",48.8992961,2.3677825
"rue+Lecuyer,Paris,France","Rue Lecuyer, 75018 Paris, France",48.8894274,2.3453761
"impasse+Letort,Paris,France","Impasse Letort, 75018 Paris, France",48.895358,2.3439246
"voie+G/17,Paris,France","17 Voie Georges Pompidou, 75004 Paris, France",48.8542148,2.3548844
"rue+Galvani,Paris,France","Rue Galvani, 75017 Paris, France",48.8839686,2.2908741
"rue+Gauthey,Paris,France","Rue Gauthey, 75017 Paris, France",48.8921911,2.3208682
"rue+Gervex,Paris,France","Rue Gervex, 75017 Paris, France",48.8881532,2.2982762
"rue+d'Heliopolis,Paris,France","Rue d'Heliopolis, 75017 Paris, France",48.8850463,2.2938109
"villa+Lantiez,Paris,France","Villa Lantiez, 75017 Paris, France",48.8952525,2.324258
"rue+Laugier,Paris,France","Rue Laugier, 75017 Paris, France",48.8823008,2.2943719
"place+Paul+Leautaud,Paris,France","Rue Paul Leautaud, 79000 Niort, France",46.350138,-0.473827
"rue+Hermann-Lachapelle,Paris,France","Rue Hermann-Lachapelle, 75018 Paris, France",48.8942025,2.3507757
"square+Lamarck,Paris,France","Square Lamarck, 75018 Paris, France",48.8907507,2.3356964
"rue+Lapeyrere,Paris,France","Rue Lapeyrere, 75018 Paris, France",48.8920748,2.3430372
"villa+Leandre,Paris,France","Villa Leandre, 75018 Paris, France",48.8883904,2.3350559
"rue+Leon,Paris,France","Rue Leon, 75018 Paris, France",48.8887138,2.353584
"passage+Lepic,Paris,France","Passage Lepic, 75018 Paris, France",48.8845959,2.3343301
"rue+de+la+Louisiane,Paris,France","Rue de la Louisiane, 75018 Paris, France",48.8912976,2.3622958
"villa+des+Glizieres,Paris,France","Villa des Glizieres, 75016 Paris, France",48.8494528,2.2752183
"rue+Ella+Fitzgerald,Paris,France","Ella Fitzgerald - Grands Moulins de Pantin, 75019 Paris, France",48.897439,2.395117
"villa+du+Moulin+Dagobert,Paris,France","Villa du Moulin Dagobert, 75011 Paris, France",48.8530241,2.3923228
"rue+Germaine+Tailleferre,Paris,France","Rue Germaine Tailleferre, 75019 Paris, France",48.8889951,2.3869679
"rue+Basse,Paris,France","Rue Basse des Carmes, 75005 Paris, France",48.8492064,2.3485483
"galerie+de+Beaujolais,Paris,France","Galerie de Beaujolais, 75001 Paris, France",48.8658932,2.3382777
"rue+des+Deux+Boules,Paris,France","Rue des 2 Boules, 75001 Paris, France",48.8590506,2.3456184
"rue+du+Bouloi,Paris,France","Rue du Bouloi, 75001 Paris, France",48.8636672,2.340923
"place+du+Carrousel,Paris,France","Place du Carrousel, 75001 Paris, France",48.8616527,2.3344423
"rue+Catinat,Paris,France","Rue Catinat, 75001 Paris, France",48.8656648,2.3409503
"allee+Blaise+Cendrars,Paris,France","Allee Blaise Cendrars, 75001 Paris, France",48.8622547,2.3442224
"rue+Croix+des+Petits+Champs,Paris,France","Rue Croix des Petits Champs, 75001 Paris, France",48.8640837,2.3400552
"place+de+l'Ecole,Paris,France","Place de l'Ecole, 75001 Paris, France",48.859143,2.3418202
"rue+des+Bons+Enfants,Paris,France","Rue des Bons Enfants, 75001 Paris, France",48.8631747,2.3384643
"balcon+Saint-Eustache,Paris,France","Paris, France",48.856614,2.3522219
"impasse+Gomboust,Paris,France","Impasse Gomboust, 75001 Paris, France",48.8676264,2.3315369
"rue+des+Halles,Paris,France","Rue des Halles, 75001 Paris, France",48.8595684,2.3468559
"rue+de+Harlay,Paris,France","Rue de Harlay, 75001 Paris, France",48.8565815,2.3432133
"passage+Hulot,Paris,France","Passage Hulot, 75001 Paris, France",48.8655274,2.336977
"rue+Saint-Hyacinthe,Paris,France","Rue Saint-Hyacinthe, 75001 Paris, France",48.8660264,2.3316457
"rue+Jean+Lantier,Paris,France","Rue Jean Lantier, 75001 Paris, France",48.8586318,2.3460286
"porte+Lescot,Paris,France","Porte Lescot, 75001 Paris, France",48.8615554,2.3479111
"rue+Pierre+Lescot,Paris,France","Rue Pierre Lescot, 75001 Paris, France",48.8623611,2.3484502
"rue+de+la+Lingerie,Paris,France","Rue de la Lingerie, 75001 Paris, France",48.8604124,2.3465529
"place+du+Louvre,Paris,France","Place du Louvre, 75001 Paris, France",48.8597492,2.3407877
"rue+Radziwill,Paris,France","Rue Radziwill, 75001 Paris, France",48.8655928,2.339388
"porte+Rambuteau,Paris,France","Rue Rambuteau, Paris, France",48.8632419,2.3444781
"passage+Saint-Roch,Paris,France","Passage Saint-Roch, 75001 Paris, France",48.86514,2.3327424
"place+de+la+Rotonde,Paris,France","La Rotonde, 92390 Villeneuve-la-Garenne, France",48.9374894,2.3335297
"allee+Jules+Supervielle,Paris,France","Allee Jules Supervielle, 75001 Paris, France",48.8621713,2.344506
"rue+de+la+Grande+Truanderie,Paris,France","Rue de la Grande Truanderie, 75001 Paris, France",48.8627553,2.3491321
"peristyle+de+Valois,Paris,France","Peristyle de Valois, 75001 Paris, France",48.8636652,2.337771
"cour+Vendome,Paris,France","Cour Vendome, 75001 Paris, France",48.8672186,2.3280999
"passage+Verite,Paris,France","Passage Verite, 75001 Paris, France",48.8632146,2.338311
"rue+des+Petits+Champs,Paris,France","Rue des Petits Champs, Paris, France",48.866828,2.3365806
"rue+de+la+Bourse,Paris,France","Rue de la Bourse, 75002 Paris, France",48.8695348,2.3394723
"place+du+Caire,Paris,France","Place du Caire, 75002 Paris, France",48.8681062,2.3487069
"rue+du+Caire,Paris,France","Rue du Caire, 75002 Paris, France",48.867571,2.3506845
"rue+de+Clery,Paris,France","Rue de Clery, 75002 Paris, France",48.8685108,2.3479988
"rue+des+Colonnes,Paris,France","Rue des Colonnes, 75002 Paris, France",48.8695348,2.3394723
"rue+du+Croissant,Paris,France","Rue du Croissant, 75002 Paris, France",48.86881,2.3445029
"rue+Dalayrac,Paris,France","Rue Dalayrac, 75002 Paris, France",48.8678878,2.3352534
"rue+Daunou,Paris,France","Rue Daunou, Paris, France",48.8695761,2.3315269
"rue+des+Degres,Paris,France","Rue des Degres, 75002 Paris, France",48.8693992,2.3506607
"rue+Favart,Paris,France","Rue Favart, Paris, France",48.8710178,2.33808
"rue+Poissonniere,Paris,France","Rue Poissonniere, Paris, France",48.869602,2.3478396
"rue+Thorel,Paris,France","Rue Thorel, Paris, France",48.8698765,2.3490192
"galerie+des+Varietes,Paris,France","Galerie des Varietes, 75002 Paris, France",48.8708986,2.3416312
"rue+Blondel,Paris,France","Rue Blondel, Paris, France",48.8686709,2.3538786
"boulevard+Montmartre,Paris,France","Boulevard Montmartre, Paris, France",48.8717295,2.3416335
"rue+Sainte-Anastase,Paris,France","Rue Sainte-Anastase, 75003 Paris, France",48.859666,2.363747
"passage+Sainte-Avoie,Paris,France","Passage Sainte-Avoie, 75003 Paris, France",48.8608307,2.3560504
"impasse+Berthaud,Paris,France","Impasse Berthaud, 75003 Paris, France",48.8616529,2.354441
"rue+des+Cadets+de+la+France+Libre,Paris,France","Rue des Cadets de la France libre, 75013 Paris, France",48.8287645,2.3771212
"rue+Jean+Minjoz,Paris,France","Rue Jean Minjoz, 75014 Paris, France",48.8326569,2.3345935
"Villa+Honore+Gabriel+Riqueti,Paris,France","Villa Honore Gabriel Riqueti, 75015 Paris, France",48.8456374,2.279884
"rue+Henry+Monnier,Paris,France","Rue Henry Monnier, 75009 Paris, France",48.8798872,2.337277
"place+Maurice+Audin,Paris,France","Place Maurice Audin, 75005 Paris, France",48.8479444,2.3513689
"voie+EV/13,Paris,France","Paris, France",48.856614,2.3522219
"place+des+Grandes+Rigoles,Paris,France","Place des Grandes Rigoles, 75020 Paris, France",48.873626,2.3899409
"rue+Pau+Casals,Paris,France","Rue Pau Casals, 75013 Paris, France",48.8314539,2.3770715
"esplanade+Habib+Bourguiba,Paris,France","Paris, France",48.856614,2.3522219
"square+Andre+Tollet,Paris,France","Paris, France",48.856614,2.3522219
"rue+Camille+Pissarro,Paris,France","Rue Camille Pissarro, 75017 Paris, France",48.8900528,2.3015392
"place+des+Quarante-quatre+enfants+d'Izieu,Paris,France","Paris, France",48.856614,2.3522219
"passerelle+Simone+de+Beauvoir,Paris,France","Passerelle Simone-de-Beauvoir, 75012 Paris, France",48.8354209,2.378339
"avenue+Benoit+Frachon,Paris,France","Avenue Benoit Frachon, 75020 Paris, France",48.8533161,2.4154992
"voie+EX/13,Paris,France","EX/13, 75013 Paris, France",48.8258428,2.3801641
"voie+FD/13,Paris,France","Paris, France",48.856614,2.3522219
"rue+Alice+Domon+et+Leonie+Duquet,Paris,France","Rue Alice Domon et Leonie Duquet, 75013 Paris, France",48.8279344,2.3817632
"voie+FH/20,Paris,France","Paris, France",48.856614,2.3522219
"rue+Madeleine+Marzin,Paris,France","Rue Madeleine Marzin, 75020 Paris, France",48.8531771,2.4088095
"place+du+Vingt-Deux+Novembre+1943,Paris,France","Paris, France",48.856614,2.3522219
"voie+EO/19,Paris,France","Paris, France",48.856614,2.3522219
"rue+du+Cinema,Paris,France","Film Library (BiFi), 51 Rue de Bercy, 75012 Paris, France",48.837188,2.3827236
"voie+FJ/20,Paris,France","Paris, France",48.856614,2.3522219
"rue+Marie-Louise+Dubreil-Jacotin,Paris,France","Rue Marie-Louise Dubreil-Jacotin, 75013 Paris, France",48.8285145,2.3812075
"allee+Maria+Doriath,Paris,France","Paris, France",48.856614,2.3522219
"voie+BV/17,Paris,France","17U Voie Voie Provisoire BV/17, 75017 Paris, France",48.8899556,2.3108692
"rue+de+la+Reunion,Paris,France","Rue de la Reunion, 75020 Paris, France",48.8554938,2.4011658
"rue+Riblette,Paris,France","Rue Riblette, 75020 Paris, France",48.8600275,2.4060627
"impasse+Rolleboise,Paris,France","Impasse Rolleboise, 75020 Paris, France",48.8535074,2.3989315
"villa+de+la+Saulaie,Paris,France","Villa de la Saulaie, 75020 Paris, France",48.8573837,2.3939847
"rue+de+Noisy+le+Sec,Paris,France","Rue de Noisy le Sec, 75020 Paris, France",48.872916,2.4131359
"rue+Jules+Siegfried,Paris,France","Rue Jules Siegfried, 75020 Paris, France",48.8661726,2.4077696
"passage+des+Saint-Simoniens,Paris,France","Passage des Saint-Simoniens, 75020 Paris, France",48.8707837,2.3965178
"passage+Stendhal,Paris,France","Passage Stendhal, 75020 Paris, France",48.8616765,2.40097
"passage+du+Telegraphe,Paris,France","Passage du Telegraphe, 75020 Paris, France",48.8741552,2.3983609
"rue+des+Tourelles,Paris,France","Rue des Tourelles, 75020 Paris, France",48.8749444,2.4056759
"boulevard+Pasteur,Paris,France","Boulevard Pasteur, 75015 Paris, France",48.8419811,2.3136028
"rue+Petel,Paris,France","Rue Petel, 75015 Paris, France",48.841569,2.2991067
"square+de+La+Motte-Picquet,Paris,France","Square de la Motte-Picquet, 75015 Paris, France",48.8507045,2.2969836
"impasse+de+Presles,Paris,France","Impasse de Presles, 75015 Paris, France",48.8524352,2.2960687
"rue+Quinault,Paris,France","Rue Quinault, 75015 Paris, France",48.844291,2.2984466
"avenue+Ernest+Renan,Paris,France","Avenue Ernest Renan, 75015 Paris, France",48.8317154,2.2867143
"rue+Theophraste+Renaudot,Paris,France","Rue Theophraste Renaudot, 75015 Paris, France",48.8421222,2.295885
"place+Henri+Rollet,Paris,France","Place Henri Rollet, 75015 Paris, France",48.8360957,2.2930999
"rue+Saint-Saens,Paris,France","Rue Saint-Saens, 75015 Paris, France",48.8535352,2.2915083
"rue+Sarasate,Paris,France","Rue Sarasate, 75015 Paris, France",48.84219,2.2866154
"villa+Violet,Paris,France","Villa Violet, 75015 Paris, France",48.8441877,2.2909076
"rue+Violet,Paris,France","Rue Violet, 75015 Paris, France",48.8473085,2.2928019
"rue+des+Volontaires,Paris,France","Rue des Volontaires, 75015 Paris, France",48.8414771,2.3079276
"rue+de+Vouille,Paris,France","Rue de Vouille, 75015 Paris, France",48.8341212,2.3072954
"allee+Marguerite+Yourcenar,Paris,France","Allee Marguerite Yourcenar, 75015 Paris, France",48.8526781,2.2942235
"pont+du+Garigliano,Paris,France","Pont du Garigliano, 75015 Paris, France",48.839032,2.270514
"pont+de+Grenelle,Paris,France","Pont de Grenelle, Paris, France",48.8501897,2.2802239
"pont+de+Bir-Hakeim,Paris,France","Pont de Bir-Hakeim, Paris, France",48.8562697,2.2871276
"pont+Mirabeau,Paris,France","Pont Mirabeau, Paris, France",48.8463372,2.2763206
"place+Clement+Ader,Paris,France","Rue Clement Ader, 94110 Arcueil, France",48.8002772,2.3342196
"place+Saint-Georges,Paris,France","Place St Georges, 75009 Paris, France",48.878455,2.3376046
"rue+Gerando,Paris,France","Rue Gerando, 75009 Paris, France",48.8823655,2.3456704
"rue+Gluck,Paris,France","Rue Gluck, 75009 Paris, France",48.8725866,2.332149
"passage+Jouffroy,Paris,France","Passage Jouffroy, 75009 Paris, France",48.8725735,2.3422025
"square+de+l'Opera-Louis+Jouvet,Paris,France","Square de l'Opera-Louis Jouvet, 75009 Paris, France",48.8722395,2.3291698
"rue+Laferriere,Paris,France","Rue Laferriere, 75009 Paris, France",48.8784993,2.3383372
"rue+Laffitte,Paris,France","Rue Laffitte, 75009 Paris, France",48.8737498,2.3379208
"rue+Lallier,Paris,France","Rue Lallier, 75009 Paris, France",48.8815784,2.3411104
"rue+Jules+Lefebvre,Paris,France","Rue Jules Lefebvre, 75009 Paris, France",48.880454,2.3270686
"rue+Notre-Dame+de+Lorette,Paris,France","Rue Notre Dame de Lorette, 75009 Paris, France",48.8786945,2.3372163
"rue+de+Milan,Paris,France","Rue de Milan, 75009 Paris, France",48.8788608,2.3283118
"rue+de+Mogador,Paris,France","Rue de Mogador, 75009 Paris, France",48.8746237,2.3313624
"rue+de+Montholon,Paris,France","Rue de Montholon, Paris, France",48.8765666,2.3460943
"rue+Le+Peletier,Paris,France","Rue le Peletier, 75009 Paris, France",48.8736757,2.3389354
"square+Petrelle,Paris,France","Square Petrelle, 75009 Paris, France",48.8807704,2.3490837
"avenue+de+Provence,Paris,France","Avenue de Provence, 75009 Paris, France",48.8746426,2.3343
"rue+Riboutte,Paris,France","Rue Riboutte, 75009 Paris, France",48.8763372,2.3465299
"impasse+Sandrie,Paris,France","Impasse Sandrie, 75009 Paris, France",48.8717091,2.3298476
"passage+des+Deux+Soeurs,Paris,France","Passage des 2 Surs, 75009 Paris, France",48.8749293,2.3420253
"place+Henri+Fiszbin,Paris,France","Paris, France",48.856614,2.3522219
"boulevard+Richard+Wallace,Paris,France","Boulevard Richard Wallace, Paris, France",48.8752015,2.2506764
"rue+Maitre+Albert,Paris,France","Rue Maitre Albert, 75005 Paris, France",48.8506487,2.3496904
"rue+des+Boulangers,Paris,France","Rue des Boulangers, 75005 Paris, France",48.8459218,2.3529124
"rue+Pierre+Brossolette,Paris,France","Rue Pierre Brossolette, 75005 Paris, France",48.8420451,2.3468687
"rue+de+la+Bucherie,Paris,France","Rue de la Bucherie, 75005 Paris, France",48.8521422,2.3481285
"rue+Buffon,Paris,France","Rue Buffon, 75005 Paris, France",48.8423152,2.36036
"rue+Basse+des+Carmes,Paris,France","Rue Basse des Carmes, 75005 Paris, France",48.8492064,2.3485483
"rue+Censier,Paris,France","Rue Censier, 75005 Paris, France",48.8404323,2.35307
"rue+du+Pere+Teilhard+de+Chardin,Paris,France","Rue du Pere Teilhard de Chardin, 75005 Paris, France",48.8413134,2.3501795
"impasse+Chartiere,Paris,France","Impasse Chartiere, 75005 Paris, France",48.8484504,2.3461742
"rue+de+la+Montagne+Sainte-Genevieve,Paris,France","Rue de la Montagne Sainte Genevieve, 75005 Paris, France",48.8480641,2.3485111
"rue+Le+Goff,Paris,France","Rue le Goff, 75005 Paris, France",48.8466728,2.3416367
"rue+du+Gril,Paris,France","Rue du Gril, 75005 Paris, France",48.8413967,2.3547165
"rue+Geoffroy-Saint-Hilaire,Paris,France","Rue Geoffroy-Saint-Hilaire, 75005 Paris, France",48.8411764,2.3559781
"rue+de+la+Huchette,Paris,France","Rue de la Huchette, 75005 Paris, France",48.8530574,2.3454309
"rue+des+Irlandais,Paris,France","Rue des Irlandais, 75005 Paris, France",48.8443154,2.3460553
"passage+Jaillot,Paris,France","Passage Jaillot, 75005 Paris, France",48.843434,2.3508582
"place+du+Puits+de+l'Ermite,Paris,France","Place du Puits de l'Ermite, 75005 Paris, France",48.8423885,2.3542076
"rue+de+Lanneau,Paris,France","Rue de Lanneau, 75005 Paris, France",48.8483357,2.3466058
"cite+du+Cardinal+Lemoine,Paris,France","Cite du Cardinal Lemoine, 75005 Paris, France",48.8487422,2.3530822
"rue+Scipion,Paris,France","Rue Scipion, 75005 Paris, France",48.8383889,2.3537143
"rue+de+la+Sorbonne,Paris,France","Rue de la Sorbonne, 75005 Paris, France",48.8491938,2.3431985
"rue+des+Ursulines,Paris,France","Rue des Ursulines, 75005 Paris, France",48.8426546,2.342127
"rue+de+Valence,Paris,France","Rue de Valence, 75005 Paris, France",48.8379891,2.3498914
"impasse+des+Deux+Anges,Paris,France","Impasse des 2 Anges, 75006 Paris, France",48.8553117,2.3328395
"quai+des+Grands+Augustins,Paris,France","Quai des Grands Augustins, Paris, France",48.8548346,2.3421504
"rue+de+Buci,Paris,France","Rue de Buci, 75006 Paris, France",48.8538589,2.3371747
"rue+Marie+Pape-Carpantier,Paris,France","Rue Marie Pape-Carpantier, 75006 Paris, France",48.8507771,2.3313447
"rue+Cassette,Paris,France","Rue Cassette, 75006 Paris, France",48.849596,2.3308809
"rue+de+Chevreuse,Paris,France","Rue de Chevreuse, 75006 Paris, France",48.8420551,2.332095
"rue+Guynemer,Paris,France","Rue Guynemer, 75006 Paris, France",48.8470472,2.3324594
"rue+de+l'Hirondelle,Paris,France","Rue de l'Hirondelle, 75006 Paris, France",48.853511,2.3433091
"rue+Jacob,Paris,France","Rue Jacob, 75006 Paris, France",48.8553488,2.3343968
"rue+de+l'Ecole+de+Medecine,Paris,France","Rue de l'Ecole de Medecine, Paris, France",48.8509525,2.3410134
"rue+de+la+Villette,Paris,France","Rue de la Villette, Paris, France",48.8770961,2.3878595
"impasse+Saint-Vincent,Paris,France","Impasse Saint-Vincent, 75019 Paris, France",48.8778565,2.3851148
"rue+Haxo,Paris,France","Rue Haxo, Paris, France",48.8739063,2.4034309
"place+du+Cardinal+Amette,Paris,France","Place du Cardinal Amette, 75015 Paris, France",48.8510167,2.2968396
"villa+de+l'Astrolabe,Paris,France","Villa de l'Astrolabe, 75015 Paris, France",48.8441205,2.3191822
"allee+de+la+Deuxieme+D.+B.,Paris,France","Allee de la 2eme Division Blindee, 93110 Rosny-sous-Bois, France",48.8653369,2.498997
"rue+Barthelemy,Paris,France","Rue Barthelemy, 75015 Paris, France",48.8460378,2.3104981
"rue+Bellart,Paris,France","Rue Bellart, 75015 Paris, France",48.8470175,2.308442
"rue+Carrier-Belleuse,Paris,France","Rue Carrier-Belleuse, 75015 Paris, France",48.8468289,2.3025859
"rue+Alphonse+Bertillon,Paris,France","Rue Alphonse Bertillon, 75015 Paris, France",48.8345107,2.3109228
"rue+du+Bocage,Paris,France","Rue du Bocage, 75015 Paris, France",48.8307883,2.305046
"rue+Henri+Bocquillon,Paris,France","Rue Henri Bocquillon, 75015 Paris, France",48.8414131,2.2900252
"quai+Francois+Mitterrand,Paris,France","Quai Francois Mitterrand, 75001 Paris, France",48.8598529,2.3345415
"rue+Bourseul,Paris,France","Rue Bourseul, 75015 Paris, France",48.8384334,2.3024266
"voie+C/15,Paris,France","15 Avenue la Voie Lactee, 92100 Boulogne-Billancourt, France",48.8332773,2.260195
"rue+Cambronne,Paris,France","Rue Cambronne, 75015 Paris, France",48.8437283,2.3024034
"rue+Cauchy,Paris,France","Rue Cauchy, 75015 Paris, France",48.842404,2.27767
"cite+Auguste+Chabrieres,Paris,France","Rue Auguste Chabrieres, 75015 Paris, France",48.8351495,2.2890063
"rue+de+Chambery,Paris,France","Rue de Chambery, 75015 Paris, France",48.830861,2.3032983
"rue+de+la+Convention,Paris,France","Rue de la Convention, 75015 Paris, France",48.8404276,2.289397
"rue+de+la+Porte+d'Issy,Paris,France","Rue de la Porte d'Issy, 75015 Paris, France",48.8332667,2.282421
"passage+de+Dantzig,Paris,France","Passage de Dantzig, 75015 Paris, France",48.8320833,2.2968791
"place+Raoul+Dautry,Paris,France","Place Raoul Dautry, 75015 Paris, France",48.8417285,2.3205149
"villa+Theodore+Deck,Paris,France","Villa Theodore Deck, 75015 Paris, France",48.8375334,2.2899326
"rue+du+Professeur+Florian+Delbarre,Paris,France","Rue du Professeur Florian Delbarre, 75015 Paris, France",48.838515,2.2726593
"rue+Paul+Delmet,Paris,France","Rue Paul Delmet, 75015 Paris, France",48.8339869,2.2947685
"rue+Dombasle,Paris,France","Rue Dombasle, 75015 Paris, France",48.8357548,2.2991293
"rue+Henri+Duchene,Paris,France","Rue Henri Duchene, 75015 Paris, France",48.847307,2.2939222
"rue+Victor+Duruy,Paris,France","Rue Victor Duruy, 75015 Paris, France",48.836991,2.2991982
"rue+du+Docteur+Finlay,Paris,France","Rue du Dr Finlay, 75015 Paris, France",48.8518784,2.2893892
"rue+Robert+Fleury,Paris,France","Rue Robert Fleury, 75015 Paris, France",48.8436441,2.3014433
"rue+Jean+Formige,Paris,France","Rue Jean Formige, 75015 Paris, France",48.8418795,2.2982329
"rue+Fourcade,Paris,France","Rue Fourcade, 75015 Paris, France",48.8377563,2.2974385
"esplanade+Henri-De-France,Paris,France","Espl. Henri de France, 75015 Paris, France",48.8390621,2.2705162
"villa+Gabriel,Paris,France","Villa Gabriel, 75015 Paris, France",48.8433395,2.3176703
"place+Amedee+Gordini,Paris,France","Paris, France",48.856614,2.3522219
"port+de+Grenelle,Paris,France","Port de Grenelle, 75015 Paris, France",48.8520276,2.2845548
"rue+de+l'Abbe+Groult,Paris,France","Rue de l'Abbe Groult, 75015 Paris, France",48.8391233,2.2972695
"place+Robert+Guillemard,Paris,France","Paris, France",48.856614,2.3522219
"boulevard+Lefebvre,Paris,France","Boulevard Lefebvre, 75015 Paris, France",48.8298129,2.2960349
"rue+Frederic+Magisson,Paris,France","Rue Frederic Magisson, 75015 Paris, France",48.8421319,2.2890863
"rue+Maublanc,Paris,France","Rue Maublanc, 75015 Paris, France",48.8399643,2.2998692
"rue+Sebastien+Mercier,Paris,France","Rue Sebastien Mercier, 75015 Paris, France",48.8440054,2.2796858
"rond-point+du+Pont+Mirabeau,Paris,France","Rond-Point du Pont Mirabeau, 75015 Paris, France",48.8457934,2.2772055
"rue+Modigliani,Paris,France","Rue Modigliani, 75015 Paris, France",48.838462,2.2794596
"rue+Montauban,Paris,France","Rue Montauban, 75015 Paris, France",48.8331262,2.2965463
"rue+des+Freres+Morane,Paris,France","Rue des Freres Morane, 75015 Paris, France",48.8421142,2.2919905
"rue+des+Morillons,Paris,France","Rue des Morillons, 75015 Paris, France",48.832674,2.3008619
"villa+Poirier,Paris,France","Villa Poirier, 75015 Paris, France",48.8438294,2.3041695
"rue+Viala,Paris,France","Rue Viala, 75015 Paris, France",48.850393,2.2907124
"rue+de+l'Armee+D'Orient,Paris,France","Rue de l'Armee d'Orient, 75018 Paris, France",48.8872326,2.3347662
"place+Dalida,Paris,France","Place Dalida, 75018 Paris, France",48.888531,2.338071
"villa+Damremont,Paris,France","Villa Damremont, 75018 Paris, France",48.8940854,2.337067
"rue+Darwin,Paris,France","Rue Darwin, 75018 Paris, France",48.8901751,2.3396392
"rue+Marx+Dormoy,Paris,France","Rue Marx Dormoy, 75018 Paris, France",48.8874724,2.3597293
"passage+Duhesme,Paris,France","Passage Duhesme, 75018 Paris, France",48.8959652,2.3478589
"rue+Duhesme,Paris,France","Rue Duhesme, 75018 Paris, France",48.892866,2.3419903
"cite+Falaise,Paris,France","Cite Falaise, 75018 Paris, France",48.8965066,2.3345736
"rue+Eugene+Fourniere,Paris,France","Rue Eugene Fourniere, 75018 Paris, France",48.8985606,2.3408201
"rue+Lemercier,Paris,France","Rue Lemercier, 75017 Paris, France",48.8878002,2.3216037
"impasse+de+Levis,Paris,France","Impasse de Levis, 75017 Paris, France",48.882528,2.315521
"rue+de+Levis,Paris,France","Rue de Levis, 75017 Paris, France",48.8833292,2.3142281
"place+de+Levis,Paris,France","Levis, 5 Rue de Levis, 75017 Paris, France",48.8816941,2.3160773
"rue+de+Logelbach,Paris,France","Rue de Logelbach, 75017 Paris, France",48.8814101,2.3083442
"rue+Villebois-Mareuil,Paris,France","Rue Villebois-Mareuil, 75017 Paris, France",48.8794793,2.2936213
"avenue+Emile+Et+Armand+Massard,Paris,France","Avenue Emile et Armand Massard, 75017 Paris, France",48.8879163,2.2958589
"rue+du+Colonel+Moll,Paris,France","Rue du Colonel Moll, 75017 Paris, France",48.8776062,2.2903304
"villa+Monceau,Paris,France","Villa Monceau, 75017 Paris, France",48.8830906,2.2996895
"passage+Moncey,Paris,France","Passage Moncey, Paris, France",48.8899441,2.3258859
"rue+Navier,Paris,France","Rue Navier, 75017 Paris, France",48.8958359,2.3249482
"square+Nicolay,Paris,France","Square Nicolay, 75017 Paris, France",48.8877127,2.3194618
"rue+de+l'Abbe+Rousselot,Paris,France","Rue de l'Abbe Rousselot, 75017 Paris, France",48.8893927,2.3007325
"rue+Salneuve,Paris,France","Rue Salneuve, 75017 Paris, France",48.8853078,2.3143983
"rue+de+Saussure,Paris,France","Rue de Saussure, 75017 Paris, France",48.8877376,2.3114008
"rue+Tarbe,Paris,France","Rue Tarbe, 75017 Paris, France",48.8869781,2.3138462
"avenue+de+la+Porte+des+Ternes,Paris,France","Avenue de la Porte des Ternes, 75017 Paris, France",48.8813834,2.2823243
"rue+de+Thann,Paris,France","Rue de Thann, 75017 Paris, France",48.8807919,2.3091465
"square+du+Thimerais,Paris,France","Square du Thimerais, 75017 Paris, France",48.8874375,2.2964311
"avenue+de+Verzy,Paris,France","Avenue de Verzy, 75017 Paris, France",48.881217,2.2874045
"rue+Louis+Vierne,Paris,France","Rue Louis Vierne, 75017 Paris, France",48.8881631,2.2898557
