requete,formattage,lat,lng
"rue+Eugene+Reisz,Paris,France","Rue Eugene Reisz, 75020 Paris, France",48.8566447,2.4107527
"passage+du+Retrait,Paris,France","Passage du Retrait, 75020 Paris, France",48.8692128,2.3939249
"rue+des+Rigoles,Paris,France","Rue des Rigoles, 75020 Paris, France",48.8725732,2.3924815
"impasse+Louis+Robert,Paris,France","Impasse Louis Robert, 75020 Paris, France",48.8701429,2.3921346
"rue+Charles+Et+Robert,Paris,France","Rue Charles et Robert, 75020 Paris, France",48.85315689999999,2.4119942
"impasse+Satan,Paris,France","Impasse Satan, 75020 Paris, France",48.8560089,2.4028437
"rue+de+la+Ferme+de+Savy,Paris,France","Rue de la Ferme de Savy, 75020 Paris, France",48.8718339,2.3832909
"rue+Jean-Claude+Arnould,Paris,France","Rue Jean-Claude Arnould, 75014 Paris, France",48.8330383,2.3339654
"rue+du+Chevalier+de+Saint-George,Paris,France","Rue du Chevalier de Saint-George, Paris, France",48.8685805,2.3250208
"voie+BW/14,Paris,France","14 Voie Voie Provisoire BW/17, 75017 Paris, France",48.89430369999999,2.3102709
"place+Michel+Petrucciani,Paris,France","Place Michel Petrucciani, 75018 Paris, France",48.8945097,2.3444148
"passage+des+Jacobins,Paris,France","Passage des Jacobins, 75001 Paris, France",48.8670014,2.3317773
"place+Paul+Tortelier,Paris,France","Paris, France",48.856614,2.3522219
"place+Salvador+Allende,Paris,France","Place Salvador Allende, 93230, France",48.8786537,2.4495261
"villa+Robert+Doisneau,Paris,France","Villa Robert Doisneau, 75013 Paris, France",48.8262341,2.3698418
"place+Madeleine+Danielou,Paris,France","Paris, France",48.856614,2.3522219
"rue+Elsa+Morante,Paris,France","Rue Elsa Morante, 75013 Paris, France",48.8284299,2.3822857
"rue+Rudolf+Noureev,Paris,France","Rue Rudolf Noureev, 75017 Paris, France",48.89180959999999,2.3059561
"place+Edwige+Feuillere,Paris,France","Paris, France",48.856614,2.3522219
"place+Eugene+Claudius-Petit,Paris,France","Le Petit Paris, 77970 Jouy-le-Chatel, France",48.645168,3.120418
"place+Justin+Godart,Paris,France","Avenue Justin Godart, 92150 Suresnes, France",48.8739973,2.2319291
"place+Marcel+Paul,Paris,France","Place Marcel Paul, 75014 Paris, France",48.8339191,2.3193189
"promenade+Georges+Ulmer,Paris,France","Paris, France",48.856614,2.3522219
"place+Joseph+Epstein,Paris,France","Paris, France",48.856614,2.3522219
"rue+Louis+Lumiere,Paris,France","Rue Louis Lumiere, 75020 Paris, France",48.8607385,2.411196
"villa+des+Lyanes,Paris,France","Villa des Lyanes, 75020 Paris, France",48.8635731,2.405277
"rue+du+Groupe+Manouchian,Paris,France","Rue du Groupe Manouchian, 75020 Paris, France",48.87003559999999,2.4042947
"rue+des+Maraichers,Paris,France","Rue des Maraichers, 75020 Paris, France",48.8525173,2.406698
"rue+du+Capitaine+Marchal,Paris,France","Rue du Capitaine Marchal, 75020 Paris, France",48.86716329999999,2.4050299
"impasse+de+la+Mare,Paris,France","Impasse de la Mare, 75020 Paris, France",48.8694538,2.3889261
"villa+Etienne+Marey,Paris,France","Villa Etienne Marey, 75020 Paris, France",48.8680592,2.4064797
"villa+Sainte-Marie,Paris,France","Villa Sainte-Marie, 75020 Paris, France",48.8711288,2.4082437
"place+de+Menilmontant,Paris,France","Menilmontant, 75011 Paris, France",48.8666797,2.383286
"rue+Stanislas+Meunier,Paris,France","Rue Stanislas Meunier, 75020 Paris, France",48.86792,2.4100593
"passage+Piat,Paris,France","Passage Piat, 75020 Paris, France",48.8707065,2.3869818
"rue+Piat,Paris,France","Rue Piat, 75020 Paris, France",48.8722891,2.3845454
"rue+Malassis,Paris,France","Rue Malassis, 75015 Paris, France",48.8334664,2.2942378
"place+Charles+Michels,Paris,France","Place Charles Michels, 75015 Paris, France",48.8467937,2.2856885
"rue+Eugene+Millon,Paris,France","Rue Eugene Millon, 75015 Paris, France",48.8378546,2.2929861
"place+du+General+Monclar,Paris,France","Place du General Monclar, 75015 Paris, France",48.83364760000001,2.3092626
"cite+Morieux,Paris,France","Cite Morieux, 75015 Paris, France",48.8530725,2.2953417
"place+Georges+Mulot,Paris,France","Place Georges Mulot, Place Georges Mulot, 75015 Paris, France",48.8468927,2.3100173
"rue+Nanteuil,Paris,France","Rue Nanteuil, 75015 Paris, France",48.8349824,2.3065351
"villa+Croix+Nivert,Paris,France","Villa Croix Nivert, 75015 Paris, France",48.845426,2.3007799
"rue+de+la+Croix+Nivert,Paris,France","Rue de la Croix Nivert, 75015 Paris, France",48.8421514,2.293766600000001
"rue+Nocard,Paris,France","Rue Nocard, 75015 Paris, France",48.8535478,2.2879654
"rue+Jean+Rey,Paris,France","Rue Jean Rey, 75015 Paris, France",48.8553902,2.2912432
"place+Jacques+Et+Therese+Trefouel,Paris,France","Paris, France",48.856614,2.3522219
"place+des+Insurges+de+Varsovie,Paris,France","Place des Insurges de Varsovie, 75015 Paris, France",48.8274182,2.2928795
"square+Vergennes,Paris,France","Square Vergennes, 75015 Paris, France",48.83923129999999,2.3019503
"place+de+la+Porte+de+Versailles,Paris,France","Place de la Porte de Versailles, 75015 Paris, France",48.8325676,2.2871934
"boulevard+Victor,Paris,France","Boulevard Victor, 75015 Paris, France",48.8347729,2.2826312
"place+Violet,Paris,France","Place Violet, 75015 Paris, France",48.8446649,2.2904912
"rue+de+Viroflay,Paris,France","Rue de Viroflay, 75015 Paris, France",48.8425223,2.3003549
"boulevard+des+Freres+Voisin,Paris,France","Boulevard des Freres Voisin, 75015 Paris, France",48.82789529999999,2.2697345
"square+Emile+Zola,Paris,France","Square Emile Zola, 75015 Paris, France",48.8468558,2.2878808
"rue+Edmond+About,Paris,France","Rue Edmond About, 75116 Paris, France",48.8623883,2.2735226
"rue+de+l'Alboni,Paris,France","Rue de l'Alboni, 75016 Paris, France",48.8576658,2.2854643
"voie+BD/16,Paris,France","16 Avenue la Voie Lactee, 92100 Boulogne-Billancourt, France",48.8333772,2.260187600000001
"passage+Eugene+Beaudouin,Paris,France","Passage Eugene Beaudouin, 75016 Paris, France",48.854057,2.26706
"boulevard+de+Beausejour,Paris,France","Boulevard de Beausejour, 75016 Paris, France",48.8570594,2.2680631
"rue+de+Belloy,Paris,France","Rue de Belloy, 75116 Paris, France",48.868818,2.2921182
"hameau+Beranger,Paris,France","Hameau Beranger, 75016 Paris, France",48.852618,2.2740835
"voie+BJ/16,Paris,France","Paris, France",48.856614,2.3522219
"voie+BK/16,Paris,France","Paris, France",48.856614,2.3522219
"avenue+du+Colonel+Bonnet,Paris,France","Avenue du Colonel Bonnet, 75016 Paris, France",48.8551215,2.2787387
"voie+BQ/16,Paris,France","Paris, France",48.856614,2.3522219
"avenue+Bugeaud,Paris,France","Avenue Bugeaud, 75116 Paris, France",48.87070869999999,2.2806124
"rue+du+Buis,Paris,France","Rue du Buis, 75016 Paris, France",48.84717759999999,2.2677966
"voie+BZ/16,Paris,France","Paris, France",48.856614,2.3522219
"rue+Chamfort,Paris,France","Rue Chamfort, 75016 Paris, France",48.8511213,2.2679349
"avenue+de+Saint-Cloud,Paris,France","Avenue de Saint-Cloud, 75016 Paris, France",48.86251679999999,2.2643152
"rue+Copernic,Paris,France","Rue Copernic, Paris, France",48.8692504,2.2887801
"rue+Corot,Paris,France","Rue Corot, 75016 Paris, France",48.8471441,2.2700338
"allee+des+Dames,Paris,France","Allee des Dames, 75016 Paris, France",48.8605179,2.2629179
"rue+Paul+Delaroche,Paris,France","Rue Paul Delaroche, 75116 Paris, France",48.8590941,2.277441500000001
"rue+Saint-Didier,Paris,France","Rue Saint-Didier, 75116 Paris, France",48.8665482,2.2852766
"rue+du+Dome,Paris,France","Rue du Dome, 75116 Paris, France",48.87160009999999,2.2912092
"rue+Dosne,Paris,France","Rue Dosne, 75116 Paris, France",48.8697435,2.2814288
"avenue+du+General+Dubail,Paris,France","Avenue du General Dubail, 75016 Paris, France",48.8538378,2.2718045
"cite+Duplan,Paris,France","Cite Duplan, 75116 Paris, France",48.8757221,2.2848843
"rue+Erlanger,Paris,France","Rue Erlanger, 75016 Paris, France",48.8458997,2.2608849
"avenue+de+l'Ermitage,Paris,France","Avenue de l'Ermitage, 75016 Paris, France",48.8436257,2.2662526
"cite+Florentine+Estrade,Paris,France","Cite Florentine Estrade, 75016 Paris, France",48.847123,2.26818
"villa+d'Eylau,Paris,France","Villa d'Eylau, 75116 Paris, France",48.871528,2.2890186
"avenue+Theophile+Gautier,Paris,France","Avenue Theophile Gautier, 75016 Paris, France",48.8497753,2.2718458
"rue+Gericault,Paris,France","Rue Gericault, 75016 Paris, France",48.8482901,2.2626769
"rue+Jean+Giraudoux,Paris,France","Rue Jean Giraudoux, 75116 Paris, France",48.8694278,2.2967836
"rue+Benjamin+Godard,Paris,France","Rue Benjamin Godard, 75116 Paris, France",48.8662113,2.275548
"rue+Greuze,Paris,France","Rue Greuze, 75116 Paris, France",48.8639306,2.283921
"rue+Gudin,Paris,France","Rue Gudin, 75016 Paris, France",48.837988,2.2592218
"rue+Guichard,Paris,France","Rue Guichard, 75116 Paris, France",48.8590639,2.2771357
"rue+du+Commandant+Guilbaud,Paris,France","Rue du Commandant Guilbaud, Paris, France",48.84042530000001,2.2515879
"rue+Joseph+Et+Marie+Hackin,Paris,France","Rue Joseph et Marie Hackin, 75116 Paris, France",48.8780247,2.279714
"rue+Ernest+Hebert,Paris,France","Rue Ernest Hebert, 75016 Paris, France",48.861155,2.2664194
"avenue+Adrien+Hebrard,Paris,France","Avenue Adrien Hebrard, 75016 Paris, France",48.8536583,2.2698754
"rue+des+Poitevins,Paris,France","Rue des Poitevins, 75006 Paris, France",48.8525222,2.342395
"rue+du+Regard,Paris,France","Rue du Regard, 75006 Paris, France",48.8485234,2.3267811
"avenue+du+Docteur+Brouardel,Paris,France","Avenue du Dr Brouardel, Paris, France",48.8552585,2.2957797
"place+Denys+Cochin,Paris,France","Place Denys Cochin, 75007 Paris, France",48.85384579999999,2.3102397
"rue+Louis+Codet,Paris,France","Rue Louis Codet, 75007 Paris, France",48.8550152,2.3086664
"rue+de+Constantine,Paris,France","Rue de Constantine, 75007 Paris, France",48.8595929,2.3147959
"avenue+Constant+Coquelin,Paris,France","Avenue Constant Coquelin, 75007 Paris, France",48.848142,2.316789
"impasse+Paul-Louis+Courier,Paris,France","Impasse Paul-Louis Courier, 75007 Paris, France",48.8561152,2.3246018
"avenue+Duquesne,Paris,France","Avenue Duquesne, 75007 Paris, France",48.8516984,2.3101299
"rue+Duvivier,Paris,France","Rue Duvivier, 75007 Paris, France",48.8567281,2.3071073
"rue+de+l'Exposition,Paris,France","Rue de l'Exposition, 75007 Paris, France",48.8576543,2.3030017
"place+de+Finlande,Paris,France","Place de Finlande, 75007 Paris, France",48.862607,2.3116676
"avenue+Charles+Floquet,Paris,France","Avenue Charles Floquet, 75007 Paris, France",48.85462649999999,2.2967565
"esplanade+du+Souvenir+Francais,Paris,France","Place du Souvenir Francais, 92130 Issy-les-Moulineaux, France",48.8176454,2.2617359
"rond-point+du+Bleuet+de+France,Paris,France","Rond-Point de Mortemart, 75012 Paris, France",48.8269077,2.4545755
"rue+Joseph+Granier,Paris,France","Rue Joseph Granier, 75007 Paris, France",48.8545691,2.3086121
"place+des+Invalides,Paris,France","Place des Invalides, 75007 Paris, France",48.8584133,2.3129094
"rue+Cognacq-Jay,Paris,France","Rue Cognacq Jay, 75007 Paris, France",48.8618027,2.3037139
"place+Joffre,Paris,France","Place Joffre, Paris, France",48.85269359999999,2.3031011
"rue+Barbet+de+Jouy,Paris,France","Rue Barbet de Jouy, 75007 Paris, France",48.85323959999999,2.3174976
"avenue+Pierre+Loti,Paris,France","Avenue Pierre Loti, 75007 Paris, France",48.85575859999999,2.2977765
"passage+Jean+Nicot,Paris,France","Passage Jean Nicot, 75007 Paris, France",48.8589506,2.3078715
"rue+de+Poitiers,Paris,France","Rue de Poitiers, 75007 Paris, France",48.85889659999999,2.3260678
"square+Rapp,Paris,France","Square Rapp, 75007 Paris, France",48.8587059,2.3008804
"allee+des+Refuzniks,Paris,France","Paris, France",48.856614,2.3522219
"square+de+Robiac,Paris,France","Square de Robiac, 75007 Paris, France",48.8578763,2.3047977
"rue+Rousselet,Paris,France","Rue Rousselet, 75007 Paris, France",48.8489098,2.318418
"place+Jacques+Rueff,Paris,France","Place Jacques Rueff, 75007 Paris, France",48.8559275,2.2981712
"place+Beauvau,Paris,France","Place Beauvau, 75008 Paris, France",48.8712628,2.3163852
"place+Henri+Bergson,Paris,France","Place Henri Bergson, 75008 Paris, France",48.8761608,2.3202824
"rue+de+Berne,Paris,France","Rue de Berne, 75008 Paris, France",48.8809618,2.323164
"voie+C/8,Paris,France","8 Avenue la Voie Lactee, 92100 Boulogne-Billancourt, France",48.833357,2.2603455
"rue+Beaurepaire,Paris,France","Rue Beaurepaire, 75010 Paris, France",48.8702263,2.3637523
"rue+Louis+Blanc,Paris,France","Rue Louis Blanc, 75010 Paris, France",48.8813331,2.3647549
"passage+Brady,Paris,France","Passage Brady, 75010 Paris, France",48.87122859999999,2.3552845
"cour+des+Bretons,Paris,France","Cour des Bretons, 75010 Paris, France",48.8713488,2.3733682
"voie+C/10,Paris,France","10S Avenue la Voie Lactee, 75016 Paris, France",48.834272,2.2598532
"rue+Albert+Camus,Paris,France","Rue Albert Camus, 75010 Paris, France",48.87788080000001,2.3689059
"rue+du+Chalet,Paris,France","Rue du Chalet, 75010 Paris, France",48.8735597,2.3737463
"rue+Pierre+Chausson,Paris,France","Rue Pierre Chausson, 75010 Paris, France",48.8705868,2.3604186
"passage+Delanos,Paris,France","Passage Delanos, 75010 Paris, France",48.8781178,2.357216
"rue+Dieu,Paris,France","Rue Dieu, 75010 Paris, France",48.8703488,2.3645782
"place+Raoul+Follereau,Paris,France","Place Raoul Follereau, 75010 Paris, France",48.876687,2.3635825
"place+du+Docteur+Alfred+Fournier,Paris,France","Paris, France",48.856614,2.3522219
"cite+d'Hauteville,Paris,France","Cite d'Hauteville, 75010 Paris, France",48.8763868,2.3517575
"passage+des+Marais,Paris,France","Passage des Marais, 75010 Paris, France",48.8711471,2.3610096
"rue+Sainte-Marthe,Paris,France","Rue Sainte-Marthe, 75010 Paris, France",48.87403339999999,2.372021
"impasse+du+Quarante-Neuf+Faubourg+Saint-Martin,Paris,France","Porte Saint-Martin, 75010 Paris, France",48.869165,2.355674
"cite+Saint-Martin,Paris,France","Cite Saint-Martin, 75010 Paris, France",48.8728933,2.3582466
"rue+du+Faubourg+Saint-Martin,Paris,France","Rue du Faubourg Saint-Martin, 75010 Paris, France",48.8768592,2.3610026
"rue+des+Messageries,Paris,France","Rue des Messageries, 75010 Paris, France",48.8762817,2.3499091
"rue+de+Metz,Paris,France","Rue de Metz, 75010 Paris, France",48.87079610000001,2.3541132
"rue+de+Sambre-et-Meuse,Paris,France","Rue de Sambre-et-Meuse, 75010 Paris, France",48.8748276,2.3716323
"rue+Jean+et+Marie+Moinon,Paris,France","Paris, France",48.856614,2.3522219
"impasse+Bonne+Nouvelle,Paris,France","Bonne Nouvelle, 75002 Paris, France",48.870495,2.348757
"rue+de+Paradis,Paris,France","Rue de Paradis, Paris, France",48.8751498,2.3517879
"cite+Riverin,Paris,France","Cite Riverin, 75010 Paris, France",48.86975650000001,2.3580623
"rue+Monseigneur+Rodhain,Paris,France","Rue Mgr Rodhain, 75010 Paris, France",48.8768925,2.3642171
"rue+Tesson,Paris,France","Rue Tesson, 75010 Paris, France",48.8710745,2.3713768
"rue+Riquet,Paris,France","Rue Riquet, Paris, France",48.88968850000001,2.368097
"voie+AN/20,Paris,France","Paris, France",48.856614,2.3522219
"rue+d'Avron,Paris,France","Rue d'Avron, 75020 Paris, France",48.85244429999999,2.4046925
"rue+de+Bagnolet,Paris,France","Rue de Bagnolet, 75020 Paris, France",48.8594015,2.402614
"villa+Baumann,Paris,France","Villa Baumann, 75020 Paris, France",48.8683977,2.4059468
"rue+Maurice+Berteaux,Paris,France","Rue Maurice Berteaux, 75020 Paris, France",48.86792,2.4100593
"rue+Botha,Paris,France","Rue Botha, 75020 Paris, France",48.8713213,2.387175
"impasse+Cordon-Boussard,Paris,France","Impasse Cordon-Boussard, 75020 Paris, France",48.8656345,2.3973922
"rue+Boyer,Paris,France","Rue Boyer, 75020 Paris, France",48.8678721,2.3924782
"rue+Bretonneau,Paris,France","Rue Bretonneau, 75020 Paris, France",48.8675594,2.4029694
"rue+de+Buzenval,Paris,France","Rue de Buzenval, 75020 Paris, France",48.8521134,2.4012399
"voie+BX/20,Paris,France","Paris, France",48.856614,2.3522219
"place+EK/20,Paris,France","Paris, France",48.856614,2.3522219
"square+Got,Paris,France","Square Got, 75020 Paris, France",48.8482784,2.405477
"rue+de+Guebriant,Paris,France","Rue de Guebriant, 75020 Paris, France",48.873135,2.4094193
"place+du+Guignier,Paris,France","Place du Guignier, 75020 Paris, France",48.871542,2.3927778
"rue+Lucien+Et+Sacha+Guitry,Paris,France","Rue Lucien et Sacha Guitry, 75020 Paris, France",48.847958,2.4041437
"rue+des+Haies,Paris,France","Rue des Haies, 75020 Paris, France",48.8540359,2.4026793
"impasse+Haxo,Paris,France","Impasse Haxo, 75020 Paris, France",48.8680718,2.4075591
"villa+Industrielle,Paris,France","Villa Industrielle, 75020 Paris, France",48.8690509,2.397341
"voie+J/20,Paris,France","Voie V 20, 75020 Paris, France",48.870057,2.390096
"rue+de+la+Justice,Paris,France","Rue de la Justice, 75020 Paris, France",48.8690843,2.4079226
"rue+Pauline+Kergomard,Paris,France","Rue Pauline Kergomard, 75020 Paris, France",48.8551657,2.4070883
"rue+Lucien+Lambeau,Paris,France","Rue Lucien Lambeau, 75020 Paris, France",48.8575643,2.412795
"rue+Emile+Landrin,Paris,France","Rue Emile Landrin, 75020 Paris, France",48.8636379,2.3983165
"cite+Leroy,Paris,France","Cite Leroy, 75020 Paris, France",48.8707275,2.3927282
"rue+Victor+Letalle,Paris,France","Rue Victor Letalle, 75020 Paris, France",48.8669008,2.3854567
"rue+Nicolas,Paris,France","Rue Nicolas, 75020 Paris, France",48.858497,2.4093863
"rue+du+Docteur+Paquelin,Paris,France","Rue du Dr Paquelin, 75020 Paris, France",48.8690626,2.4026034
"rue+Ernest+Gouin,Paris,France","Rue Ernest Gouin, 75017 Paris, France",48.8937632,2.318117
"square+du+Graisivaudan,Paris,France","Square du Graisivaudan, 75017 Paris, France",48.8839757,2.2873002
"rue+Guersant,Paris,France","Rue Guersant, 75017 Paris, France",48.8812514,2.2894899
"villa+Guizot,Paris,France","Villa Guizot, 75017 Paris, France",48.8772126,2.2913483
"rue+Leon+Jost,Paris,France","Rue Leon Jost, 75017 Paris, France",48.8803743,2.3028337
"place+du+Marechal+Juin,Paris,France","Place du Marechal Juin, 75017 Paris, France",48.8845547,2.2972575
"villa+Laugier,Paris,France","Villa Laugier, 75017 Paris, France",48.8823967,2.2950043
"rue+Lebouteux,Paris,France","Rue Lebouteux, 75017 Paris, France",48.8832773,2.3156939
"passage+Legendre,Paris,France","Passage Legendre, 75017 Paris, France",48.8917706,2.3265718
"rue+Emile+Level,Paris,France","Rue Emile Level, 75017 Paris, France",48.89330169999999,2.3184173
"place+du+Docteur+Felix+Lobligeois,Paris,France","Place du Dr Felix Lobligeois, 75017 Paris, France",48.8868753,2.3180743
"avenue+Stephane+Mallarme,Paris,France","Avenue Stephane Mallarme, 75017 Paris, France",48.8865065,2.2928743
"passage+Pouchet,Paris,France","Passage Pouchet, 75017 Paris, France",48.8962689,2.3222253
"rue+de+Prony,Paris,France","Rue de Prony, 75017 Paris, France",48.882568,2.3036385
"boulevard+de+Reims,Paris,France","Boulevard de Reims, 75017 Paris, France",48.88989309999999,2.2981541
"rue+Des+Renaudes,Paris,France","Rue des Renaudes, Paris, France",48.8804621,2.2982184
"avenue+de+Salonique,Paris,France","Avenue de Salonique, 75017 Paris, France",48.88229,2.28394
"rue+Sauffroy,Paris,France","Rue Sauffroy, 75017 Paris, France",48.8917007,2.3211989
"rue+de+Courcelles,Paris,France","Rue de Courcelles, Paris, France",48.8812519,2.3010226
"rue+de+Rome,Paris,France","Rue de Rome, Paris, France",48.880902,2.3211028
"avenue+de+Wagram,Paris,France","Avenue de Wagram, Paris, France",48.8807817,2.3001376
"place+du+Huit+Novembre+1942,Paris,France","1942 Place du Trocadero et du 11 Novembre, 75116 Paris, France",48.863111,2.2878888
"rue+du+Huit+Mai+1945,Paris,France","Rue du 8 Mai 1945, 75010 Paris, France",48.8762189,2.3583046
"rue+Rene+Boulanger,Paris,France","Rue Rene Boulanger, 75010 Paris, France",48.8687412,2.3593946
"impasse+Boutron,Paris,France","Impasse Boutron, 75010 Paris, France",48.877108,2.362065
"rue+Cail,Paris,France","Rue Cail, 75010 Paris, France",48.8827647,2.3605261
"rue+du+Faubourg+Saint-Denis,Paris,France","Rue du Faubourg Saint-Denis, 75010 Paris, France",48.877284,2.3562432
"rue+Juliette+Dodu,Paris,France","Rue Juliette Dodu, 75010 Paris, France",48.875265,2.3692533
"passage+Dubail,Paris,France","Passage Dubail, 75010 Paris, France",48.8738267,2.3595863
"rue+de+l'Echiquier,Paris,France","Rue de l'Echiquier, 75010 Paris, France",48.8713849,2.3511046
"passage+de+l'Industrie,Paris,France","Passage de l'Industrie, 75010 Paris, France",48.87125200000001,2.3543612
"voie+L/10,Paris,France","10U Voie 24, 75015 Paris, France",48.8382313,2.3148912
"rue+Marie+Et+Louise,Paris,France","Rue Marie et Louise, 75010 Paris, France",48.87188070000001,2.3668846
"rue+de+Marseille,Paris,France","Rue de Marseille, 75010 Paris, France",48.8715916,2.3636141
"impasse+Sainte-Marthe,Paris,France","Impasse Sainte-Marthe, 75010 Paris, France",48.8740221,2.3724276
"impasse+Martini,Paris,France","Impasse Martini, 75010 Paris, France",48.8700191,2.3559009
"rue+de+Mazagran,Paris,France","Rue de Mazagran, 75010 Paris, France",48.87059980000001,2.3516125
"rue+du+Commandant+Mortenol,Paris,France","Rue du Commandant Mortenol, 75010 Paris, France",48.8760667,2.3635661
"rue+de+Nancy,Paris,France","Rue de Nancy, 75010 Paris, France",48.8722439,2.3589
"rue+des+Recollets,Paris,France","Rue des Recollets, 75010 Paris, France",48.8746508,2.3610897
"avenue+Richerand,Paris,France","Avenue Richerand, 75010 Paris, France",48.8720466,2.3658779
"rue+de+la+Main+D'Or,Paris,France","Rue de la Main d'Or, 75011 Paris, France",48.8516323,2.3779208
"rue+de+la+Croix+Faubin,Paris,France","Rue de la Croix Faubin, 75011 Paris, France",48.8580622,2.3858214
"impasse+Franchemont,Paris,France","Impasse Franchemont, 75011 Paris, France",48.85340189999999,2.383433
"rue+Froment,Paris,France","Rue Froment, 75011 Paris, France",48.85720509999999,2.372822
"rue+Leon+Frot,Paris,France","Rue Leon Frot, 75011 Paris, France",48.8557594,2.3864447
"voie+G/11,Paris,France","11 Voie Communale H 19, 75019 Paris, France",48.87562860000001,2.386388
"passage+Guenot,Paris,France","Passage Guenot, 75011 Paris, France",48.8517936,2.3912394
"rue+des+Immeubles+Industriels,Paris,France","Rue des immeubles Industriels, 75011 Paris, France",48.8495532,2.3927323
"impasse+des+Jardiniers,Paris,France","Impasse des Jardiniers, 75011 Paris, France",48.852222,2.392283
"impasse+Lamier,Paris,France","Impasse Lamier, 75011 Paris, France",48.8578841,2.3888787
"rue+Lechevin,Paris,France","Rue Lechevin, 75011 Paris, France",48.8632871,2.3766985
"voie+CZ/15,Paris,France","Paris, France",48.856614,2.3522219
"voie+CK/18,Paris,France","Paris, France",48.856614,2.3522219
"passage+Antoine+Careme,Paris,France","Passage Antoine Careme, 75001 Paris, France",48.8608456,2.3457638
"rue+Edouard+Colonne,Paris,France","Rue Edouard Colonne, 75001 Paris, France",48.8578746,2.3455279
"rue+Coquilliere,Paris,France","Rue Coquilliere, 75001 Paris, France",48.863999,2.3420877
"rue+du+Cygne,Paris,France","Rue du Cygne, 75001 Paris, France",48.86320389999999,2.3493325
