requete,formattage,lat,lng
"rue+Gauguet,Paris,France","Rue Gauguet, 75014 Paris, France",48.8261116,2.3341488
"rue+Guilleminot,Paris,France","Rue Guilleminot, 75014 Paris, France",48.8356192,2.3172266
"villa+Halle,Paris,France","Villa Halle, 75014 Paris, France",48.83097,2.332082
"rue+du+Faubourg+Saint-Jacques,Paris,France","Rue du Faubourg Saint-Jacques, 75014 Paris, France",48.8362865,2.338019
"rue+Edouard+Jacques,Paris,France","Rue Edouard Jacques, 75014 Paris, France",48.8351215,2.3218218
"villa+Jamot,Paris,France","Villa Jamot, 75014 Paris, France",48.8276218,2.3167152
"rue+Jolivet,Paris,France","Rue Jolivet, 75014 Paris, France",48.84088209999999,2.3237438
"rue+Lalande,Paris,France","Rue Lalande, 75014 Paris, France",48.8343897,2.3284591
"rue+Larochelle,Paris,France","Rue Larochelle, 75014 Paris, France",48.839167,2.3236875
"rue+Wilfrid+Laurier,Paris,France","Rue Wilfrid Laurier, 75014 Paris, France",48.8267484,2.3066134
"rue+du+General+Sere+de+Rivieres,Paris,France","Rue du General Sere de Rivieres, 75014 Paris, France",48.8258096,2.3111842
"rue+Maurice+Rouvier,Paris,France","Rue Maurice Rouvier, 75014 Paris, France",48.8308632,2.3100844
"rue+Sarrette,Paris,France","Rue Sarrette, 75014 Paris, France",48.8262211,2.3291275
"villa+Adrienne+Simon,Paris,France","Villa Adrienne Simon, 75014 Paris, France",48.8350878,2.3280243
"rue+Albert+Sorel,Paris,France","Rue Albert Sorel, 75014 Paris, France",48.8234339,2.3222622
"rue+Vandamme,Paris,France","Rue Vandamme, 75014 Paris, France",48.839527,2.3228812
"place+de+la+Porte+de+Vanves,Paris,France","Place de la Porte de Chatillon, 75014 Paris, France",48.8242392,2.3187362
"passage+de+la+Tour+de+Vanves,Paris,France","Passage de la Tour de Vanves, 75014 Paris, France",48.8347349,2.3232131
"square+de+la+Porte+de+Vanves,Paris,France","Porte de Vanves, 75014 Paris, France",48.827571,2.305935
"rue+du+Moulin+Vert,Paris,France","Rue du Moulin Vert, 75014 Paris, France",48.8303145,2.3220079
"voie+CG/17,Paris,France","Paris, France",48.856614,2.3522219
"rue+Blanche-Antoinette,Paris,France","Rue Blanche-Antoinette, 75019 Paris, France",48.8821352,2.3900002
"rue+des+Ardennes,Paris,France","Rue des Ardennes, 75019 Paris, France",48.8887521,2.3859427
"rue+des+Sept+Arpents,Paris,France","Rue des Sept Arpents, 75019 Paris, France",48.8895065,2.3983288
"rue+Alphonse+Aulard,Paris,France","Rue Alphonse Aulard, 75019 Paris, France",48.8805375,2.3996587
"rue+Barbanegre,Paris,France","Rue Barbanegre, 75019 Paris, France",48.8928527,2.3838731
"place+Auguste+Baron,Paris,France","Place Auguste Baron, 75019 Paris, France",48.9001355,2.3873175
"villa+Remi+Belleau,Paris,France","Villa Remi Belleau, 75019 Paris, France",48.8851642,2.3773427
"rue+Bellot,Paris,France","Rue Bellot, Paris, France",48.8860569,2.3674546
"voie+BG/19,Paris,France","Paris, France",48.856614,2.3522219
"passage+Binder,Paris,France","Passage Binder, 75019 Paris, France",48.8843022,2.3825701
"passage+Trubert-Bellier,Paris,France","Passage Trubert-Bellier, 75013 Paris, France",48.8244666,2.3511426
"rue+du+Dessous+des+Berges,Paris,France","Rue du Dessous des Berges, 75013 Paris, France",48.8270849,2.3742086
"rue+de+la+Maison+Blanche,Paris,France","Rue de la Maison Blanche, 75013 Paris, France",48.82593989999999,2.3581046
"avenue+Leon+Bollee,Paris,France","Avenue Leon Bollee, 75013 Paris, France",48.8179705,2.362025
"rue+Fernand+Braudel,Paris,France","Rue Fernand Braudel, 75013 Paris, France",48.8356308,2.3729798
"rue+Le+Brun,Paris,France","Rue le Brun, Paris, France",48.8363064,2.3548484
"rue+Gerty+Archimede,Paris,France","Rue Gerty Archimede, 75012 Paris, France",48.8354062,2.387736
"rue+du+Docteur+Lucas-Championniere,Paris,France","Rue du Dr Lucas-Championniere, 75013 Paris, France",48.8227233,2.3548324
"rue+Charcot,Paris,France","Rue Charcot, 75013 Paris, France",48.8307277,2.3711636
"rue+de+Croulebarbe,Paris,France","Rue de Croulebarbe, 75013 Paris, France",48.8326179,2.3508998
"avenue+d'Ivry,Paris,France","Avenue d'Ivry, 75013 Paris, France",48.8237768,2.3648133
"quai+d'Ivry,Paris,France","Quai d'Ivry, 75013 Paris, France",48.8262398,2.3869767
"rue+Jenner,Paris,France","Rue Jenner, 75013 Paris, France",48.8354939,2.3619141
"rue+Jonas,Paris,France","Rue Jonas, 75013 Paris, France",48.828944,2.3504074
"rue+du+Jura,Paris,France","Rue du Jura, Paris, France",48.8374182,2.3560434
"rue+Kuss,Paris,France","Rue Kuss, 75013 Paris, France",48.8221717,2.3514565
"rue+Lahire,Paris,France","Rue Lahire, 75013 Paris, France",48.8296888,2.3663371
"rue+Dupuy+De+Lome,Paris,France","Rue Dupuy de Lome, 75013 Paris, France",48.8214784,2.3711735
"place+Albert+Londres,Paris,France","Place Albert Londres, 75013 Paris, France",48.8241425,2.3630372
"rue+Edouard+Manet,Paris,France","Rue Edouard Manet, 75013 Paris, France",48.83283669999999,2.3577882
"rue+de+la+Vistule,Paris,France","Rue de la Vistule, 75013 Paris, France",48.8233673,2.360641
"voie+Y/13,Paris,France","13Z Voie Communale en 19, 75019 Paris, France",48.8997505,2.3780913
"boulevard+Arago,Paris,France","Boulevard Arago, Paris, France",48.83483830000001,2.3422845
"rue+Colette+Magny,Paris,France","Rue Colette Magny, 75019 Paris, France",48.8949858,2.3762637
"rue+de+l'Empereur+Valentinien,Paris,France","Rue de l'Empereur Valentinien, 75014 Paris, France",48.8262268,2.3376725
"voie+AR/14,Paris,France","Paris, 14380, France",48.943447,-1.055286
"rue+d'Arcueil,Paris,France","Rue d'Arcueil, 75014 Paris, France",48.820455,2.3428399
"voie+AS/14,Paris,France","Paris, 14380, France",48.943447,-1.055286
"voie+AV/14,Paris,France","14 Avenue la Voie Lactee, 92100 Boulogne-Billancourt, France",48.833372,2.260227
"voie+AX/14,Paris,France","Paris, 14380, France",48.943447,-1.055286
"rue+de+Laborde,Paris,France","Rue de Laborde, 75008 Paris, France",48.8756822,2.3196154
"rue+Chauveau-Lagarde,Paris,France","Rue Chauveau Lagarde, 75008 Paris, France",48.87147479999999,2.3231807
"rue+de+Lisbonne,Paris,France","Rue de Lisbonne, 75008 Paris, France",48.8776107,2.3125577
"passage+de+la+Madeleine,Paris,France","Passage de la Madeleine, 75008 Paris, France",48.8709292,2.3237962
"rue+Thiers,Paris,France","Rue Thiers, 75116 Paris, France",48.8666408,2.2771182
"rue+Robert+Turquan,Paris,France","Rue Robert Turquan, 75016 Paris, France",48.8527752,2.2664702
"voie+V/16,Paris,France","16 Voie Georges Pompidou, 75004 Paris, France",48.8542062,2.3548685
"rue+de+Varize,Paris,France","Rue de Varize, 75016 Paris, France",48.8413119,2.2575831
"rue+Henry+De+La+Vaulx,Paris,France","Rue Henry de la Vaulx, 75016 Paris, France",48.8350088,2.2592277
"avenue+de+Versailles,Paris,France","Avenue de Versailles, 75016 Paris, France",48.8440139,2.2703012
"rue+de+l'Armorique,Paris,France","Rue de l'Armorique, 75015 Paris, France",48.8396351,2.3147488
"rue+de+l'Arrivee,Paris,France","Rue de l'Arrivee, 75015 Paris, France",48.8430444,2.3220046
"rue+d'Arsonval,Paris,France","Rue d'Arsonval, 75015 Paris, France",48.8403065,2.3133159
"rue+du+General+Baratier,Paris,France","Rue du General Baratier, 75015 Paris, France",48.850599,2.299816
"rue+Paul+Barruel,Paris,France","Rue Paul Barruel, 75015 Paris, France",48.8383735,2.3054201
"avenue+Albert+Bartholome,Paris,France","Avenue Albert Bartholome, 75015 Paris, France",48.8284637,2.2966535
"rue+Jacques+Baudry,Paris,France","Rue Jacques Baudry, 75015 Paris, France",48.8289277,2.3042535
"rue+Bausset,Paris,France","Rue Bausset, 75015 Paris, France",48.8394395,2.2987887
"rue+Beaugrenelle,Paris,France","Rue Beaugrenelle, 75015 Paris, France",48.84803100000001,2.2844822
"place+du+General+Beuret,Paris,France","Place du General Beuret, 75015 Paris, France",48.8419018,2.3029667
"rue+du+General+Beuret,Paris,France","Rue du General Beuret, 75015 Paris, France",48.8407562,2.302464000000001
"place+Bienvenue,Paris,France","Place Bienvenue, 75015 Paris, France",48.8426564,2.3204991
"rue+Blomet,Paris,France","Rue Blomet, 75015 Paris, France",48.8409462,2.3006326
"rue+Borromee,Paris,France","Rue Borromee, 75015 Paris, France",48.8414916,2.3049419
"rue+Lucien+Bossoutrot,Paris,France","Rue Lucien Bossoutrot, 75015 Paris, France",48.8369464,2.2723203
"rue+Marguerite+Boucicaut,Paris,France","Rue Boucicaut, 75015 Paris, France",48.8423574,2.2862576
"avenue+Pierre+Masse,Paris,France","Avenue Pierre Masse, Paris, France",48.8172047,2.3343105
"rue+Emile+Deutsch+de+La+Meurthe,Paris,France","Rue Emile Deutsch de la Meurthe, 75014 Paris, France",48.82198529999999,2.3347324
"rue+Auguste+Mie,Paris,France","Rue Auguste Mie, 75014 Paris, France",48.8369639,2.3234842
"rue+Montbrun,Paris,France","Rue Montbrun, 75014 Paris, France",48.8286411,2.3301253
"rue+du+Parc+de+Montsouris,Paris,France","Rue du Parc de Montsouris, 75014 Paris, France",48.822619,2.3351558
"rue+Morere,Paris,France","Rue Morere, 75014 Paris, France",48.8245355,2.3225243
"avenue+Jean+Moulin,Paris,France","Avenue Jean Moulin, 75014 Paris, France",48.82632460000001,2.3233176
"villa+d'Orleans,Paris,France","Villa d'Orleans, 75014 Paris, France",48.82862129999999,2.3285049
"rue+Pauly,Paris,France","Rue Pauly, 75014 Paris, France",48.8309649,2.3123412
"rue+Eugene+Pelletan,Paris,France","Rue Eugene Pelletan, 75014 Paris, France",48.8349449,2.3293096
"rue+Pernety,Paris,France","Rue Pernety, 75014 Paris, France",48.8339568,2.3181455
"villa+des+Plantes,Paris,France","Villa des Plantes, 75014 Paris, France",48.8302585,2.3230347
"rue+Poinsot,Paris,France","Rue Poinsot, 75014 Paris, France",48.8408884,2.3233382
"rue+Francis+De+Pressense,Paris,France","Rue Francis de Pressense, 75014 Paris, France",48.833861,2.3165759
"square+Auguste+Renoir,Paris,France","Square Auguste Renoir, 75014 Paris, France",48.8278931,2.3089514
"avenue+Andre+Rivoire,Paris,France","Rue Andre Rivoire, 92240 Malakoff, France",48.8104712,2.2913843
"avenue+Rockefeller,Paris,France","Avenue Rockefeller, 75014 Paris, France",48.8195639,2.3390392
"allee+Rodenbach,Paris,France","Allee Rodenbach, 75014 Paris, France",48.8338167,2.3379017
"rue+du+Texel,Paris,France","Rue du Texel, 75014 Paris, France",48.8364003,2.3202396
"avenue+de+la+Porte+de+Vanves,Paris,France","Avenue de la Porte de Sevres, 75015 Paris, France",48.8343635,2.2772739
"impasse+du+Moulin+Vert,Paris,France","Impasse du Moulin Vert, 75014 Paris, France",48.82912899999999,2.324536
"rue+du+Professeur+Hyacinthe+Vincent,Paris,France","Rue du Professeur Hyacinthe Vincent, 75014 Paris, France",48.819576,2.3295493
"rue+Jean+Zay,Paris,France","Rue Jean Zay, 75014 Paris, France",48.8375745,2.3217002
"place+des+Cinq+Martyrs+du+Lycee+Buffon,Paris,France","Place des Cinq Martyrs du Lycee Buffon, Paris, France",48.8385417,2.3174245
"voie+AA/19,Paris,France","Paris, France",48.856614,2.3522219
"boulevard+d'Algerie,Paris,France","Boulevard d'Algerie, 75019 Paris, France",48.8811009,2.4000421
"impasse+des+Anglais,Paris,France","Impasse des Anglais, 75019 Paris, France",48.8891065,2.3756549
"rue+des+Annelets,Paris,France","Rue des Annelets, 75019 Paris, France",48.8780453,2.3894887
"voie+BR/14,Paris,France","14 Voie 24, 75015 Paris, France",48.83815999999999,2.3146438
"voie+AP/19,Paris,France","Paris, France",48.856614,2.3522219
"cours+du+Septieme+Art,Paris,France","Cours du 7eme art, 75019 Paris, France",48.878143,2.3868333
"passage+de+l'Atlas,Paris,France","Passage de l'Atlas, 75019 Paris, France",48.8752011,2.3767893
"avenue+du+Belvedere,Paris,France","Avenue du Belvedere, Paris, France",48.8807097,2.4070639
"sente+a+Bigot,Paris,France","Sente a Bigot, 75019 Paris, France",48.9011328,2.3848817
"place+de+Bitche,Paris,France","Place de Bitche, 75019 Paris, France",48.8890682,2.3793809
"rue+Sidi+Brahim,Paris,France","Rue Sidi Brahim, 75012 Paris, France",48.8387327,2.3999204
"sentier+Briens,Paris,France","Sentier Briens, 75012 Paris, France",48.8436211,2.4021394
"voie+BY/12,Paris,France","BY/12, 75012 Paris, France",48.8377192,2.3826512
"passerelle+BZ/12,Paris,France","Paris, France",48.856614,2.3522219
"voie+CH/12,Paris,France","12 Avenue la Voie Lactee, 92100 Boulogne-Billancourt, France",48.833367,2.2602664
"rue+Chaligny,Paris,France","Rue Chaligny, 75012 Paris, France",48.8470063,2.3837823
"rue+de+Chalon,Paris,France","Rue de Chalon, 75012 Paris, France",48.8445526,2.3766425
"passage+du+Charolais,Paris,France","Passage du Charolais, 75012 Paris, France",48.8406802,2.3870338
"rue+Michel+Chasles,Paris,France","Rue Michel Chasles, 75012 Paris, France",48.8469209,2.3738662
"passage+Chaussin,Paris,France","Passage Chaussin, 75012 Paris, France",48.8392369,2.4016117
"rue+de+Citeaux,Paris,France","Rue de Citeaux, 75012 Paris, France",48.8484078,2.3808428
"voie+CJ/12,Paris,France","Paris, France",48.856614,2.3522219
"voie+CN/12,Paris,France","Paris, France",48.856614,2.3522219
"carrefour+de+la+Conservation,Paris,France","Avenue de la Conservation, 75020 Paris, France",48.85969069999999,2.3894655
"square+Georges+Contenot,Paris,France","Square Georges Contenot, 75012 Paris, France",48.8370535,2.3961985
"rue+de+Cotte,Paris,France","Rue de Cotte, 75012 Paris, France",48.8494074,2.377635
"avenue+Courteline,Paris,France","Avenue Courteline, 75012 Paris, France",48.8439966,2.413081500000001
"rue+Cremieux,Paris,France","Rue Cremieux, 75012 Paris, France",48.8469173,2.3709433
"voie+CW/12,Paris,France","Paris, France",48.856614,2.3522219
"avenue+Daumesnil,Paris,France","Avenue Daumesnil, Paris, France",48.8376631,2.400815300000001
"voie+DB/12,Paris,France","12U Voie 24, 75015 Paris, France",48.83809249999999,2.3147169
"rue+Maurice+Denis,Paris,France","Rue Maurice Denis, 75012 Paris, France",48.8447007,2.3788124
"rue+Sainte-Claire+Deville,Paris,France","Rue Sainte-Claire Deville, 75012 Paris, France",48.8441184,2.3872195
"voie+DI/12,Paris,France","Voie Georges Pompidou, 75004 Paris, France",48.862976,2.323793
"passage+Driancourt,Paris,France","Passage Driancourt, 75012 Paris, France",48.8493045,2.3810873
"rue+Dubrunfaut,Paris,France","Rue Dubrunfaut, 75012 Paris, France",48.83997220000001,2.39027
"rue+Dugommier,Paris,France","Rue Dugommier, 75012 Paris, France",48.8396701,2.3909358
"rue+Ebelmen,Paris,France","Rue Ebelmen, 75012 Paris, France",48.8438189,2.3874117
"place+Felix+Eboue,Paris,France","Place Felix Eboue, 75012 Paris, France",48.8395254,2.3960932
"route+de+l'Esplanade,Paris,France","Route de l'Esplanade, 75012 Paris, France",48.8403956,2.4305299
