requete,formattage,lat,lng
"rue+Geoffroy+L'Angevin,Paris,France","Rue Geoffroy l'Angevin, 75004 Paris, France",48.8606512,2.3542685
"rue+Geoffroy+L'Asnier,Paris,France","Rue Geoffroy l'Asnier, 75004 Paris, France",48.854886,2.356526
"place+Louis+Lepine,Paris,France","Place Louis Lepine, Rue Aube, 75004 Paris, France",48.8551864,2.347474
"rue+de+Lobau,Paris,France","Rue de Lobau, 75004 Paris, France",48.8560015,2.3532487
"rue+de+Moussy,Paris,France","Rue de Moussy, 75004 Paris, France",48.8576504,2.3556462
"rue+Pecquay,Paris,France","Rue Pecquay, 75004 Paris, France",48.8599308,2.3559279
"rue+Pernelle,Paris,France","Rue Pernelle, Paris, France",48.85859199999999,2.349333
"rue+du+Pont+Louis-Philippe,Paris,France","Rue du Pont Louis-Philippe, 75004 Paris, France",48.8552413,2.3557813
"rue+du+Platre,Paris,France","Rue du Platre, 75004 Paris, France",48.8592441,2.3548901
"rue+des+Deux+Ponts,Paris,France","Rue des Deux Ponts, 75004 Paris, France",48.8518333,2.3565484
"rue+du+Renard,Paris,France","Rue du Renard, 75004 Paris, France",48.8589585,2.3522084
"rue+du+Bourg+Tibourg,Paris,France","Rue du Bourg Tibourg, 75004 Paris, France",48.8573678,2.3561981
"rue+de+Venise,Paris,France","Rue de Venise, 75004 Paris, France",48.8611302,2.3509777
"port+de+l'Hotel+de+Ville,Paris,France","Quai de l'Hotel de ville, 75004 Paris, France",48.85653809999999,2.3518785
"pont+de+Sully,Paris,France","Pont de Sully, Paris, France",48.85009609999999,2.3589876
"rue+Bourdaloue,Paris,France","Rue Bourdaloue, 75009 Paris, France",48.8764068,2.338617
"rue+de+Bruxelles,Paris,France","Rue de Bruxelles, 75009 Paris, France",48.8832983,2.330462
"rue+Godot+de+Mauroy,Paris,France","Rue Godot de Mauroy, 75009 Paris, France",48.87036879999999,2.3267103
"rue+du+Faubourg+Poissonniere,Paris,France","Rue du Faubourg Poissonniere, Paris, France",48.8769704,2.3488751
"rue+des+Fosses+Saint-Bernard,Paris,France","Rue des Fosses Saint-Bernard, 75005 Paris, France",48.8488096,2.3553502
"rue+Claude+Bernard,Paris,France","Rue Claude Bernard, 75005 Paris, France",48.8399131,2.3469847
"quai+Saint-Bernard,Paris,France","Quai Saint-Bernard, 75005 Paris, France",48.8473341,2.3602228
"place+Marcelin+Berthelot,Paris,France","Place Marcelin Berthelot, 75005 Paris, France",48.8491479,2.3456217
"rue+Berthollet,Paris,France","Rue Berthollet, 75005 Paris, France",48.838822,2.3457345
"rue+Blainville,Paris,France","Rue Blainville, 75005 Paris, France",48.8444795,2.3486531
"impasse+Bouvart,Paris,France","Impasse Bouvart, 75005 Paris, France",48.84850309999999,2.3466165
"rue+de+Candolle,Paris,France","Rue de Candolle, 75005 Paris, France",48.8399462,2.351125
"rue+des+Carmes,Paris,France","Rue des Carmes, 75005 Paris, France",48.8491362,2.3475847
"rue+Champollion,Paris,France","Rue Champollion, 75005 Paris, France",48.8499163,2.34296
"rue+des+Chantiers,Paris,France","Rue des Chantiers, 75005 Paris, France",48.8489989,2.3547714
"rue+Clovis,Paris,France","Rue Clovis, 75005 Paris, France",48.8461552,2.3490945
"rue+du+Val+de+Grace,Paris,France","Rue du Val de Grace, 75005 Paris, France",48.8412938,2.3393832
"rue+des+Fosses+Saint-Marcel,Paris,France","Rue des Fosses Saint-Marcel, 75005 Paris, France",48.8389028,2.3561044
"rond-point+des+Champs+Elysees-Marcel+Dassault,Paris,France","Rond-Point des Champs-Elysees Marcel-Dassault, 75008 Paris, France",48.8692924,2.3092206
"port+des+Champs+Elysees,Paris,France","Port des Champs-Elysees, 75008 Paris, France",48.8644218,2.3144984
"avenue+de+Friedland,Paris,France","Avenue de Friedland, 75008 Paris, France",48.8743998,2.3010892
"voie+H/8,Paris,France","8 Voie Communale Viaduc de la Villette, 75019 Paris, France",48.88764,2.3811598
"rue+de+la+Ville+L'Eveque,Paris,France","Rue de la Ville-l'Eveque, 75008 Paris, France",48.8715173,2.3204337
"rue+du+Docteur+Lancereaux,Paris,France","Rue du Dr Lancereaux, 75008 Paris, France",48.876055,2.3103708
"galerie+de+la+Madeleine,Paris,France","Galerie de la Madeleine, 75008 Paris, France",48.869678,2.3228508
"avenue+Montaigne,Paris,France","Avenue Montaigne, 75008 Paris, France",48.8667058,2.305701
"place+de+Narvik,Paris,France","Place de Narvik, 75008 Paris, France",48.8765183,2.3127407
"rue+Portalis,Paris,France","Rue Portalis, 75008 Paris, France",48.8773213,2.3196048
"cite+du+Retiro,Paris,France","Cite du Retiro, 75008 Paris, France",48.8697166,2.3216874
"place+Prosper+Goubaux,Paris,France","Place Prosper Goubaux, 75017 Paris, France",48.8814254,2.3158302
"rue+Legouve,Paris,France","Rue Legouve, 75010 Paris, France",48.872334,2.3618731
"rue+du+Buisson+Saint-Louis,Paris,France","Rue du Buisson Saint-Louis, 75010 Paris, France",48.8725132,2.3738114
"rue+des+Ecluses+Saint-Martin,Paris,France","Rue des Ecluses Saint-Martin, 75010 Paris, France",48.8767832,2.3668746
"rue+Saint-Vincent+de+Paul,Paris,France","Rue Saint-Vincent de Paul, 75010 Paris, France",48.8808362,2.3524356
"boulevard+de+Strasbourg,Paris,France","Boulevard de Strasbourg, Paris, France",48.8732425,2.356429
"place+Johann+Strauss,Paris,France","Paris, France",48.856614,2.3522219
"rue+Taylor,Paris,France","Rue Taylor, 75010 Paris, France",48.86992799999999,2.3592694
"rue+Yves+Toudic,Paris,France","Rue Yves Toudic, 75010 Paris, France",48.8699319,2.3637532
"quai+de+Valmy,Paris,France","Quai de Valmy, Paris, France",48.8763061,2.3641887
"rue+Eugene+Varlin,Paris,France","Rue Eugene Varlin, 75010 Paris, France",48.8785877,2.3642109
"place+de+la+Bataille+de+Stalingrad,Paris,France","Place de la Bataille de Stalingrad, Paris, France",48.88313609999999,2.3695762
"avenue+Jean+Aicard,Paris,France","Avenue Jean Aicard, 75011 Paris, France",48.8652966,2.3810834
"rue+Saint-Ambroise,Paris,France","Rue Saint-Ambroise, 75011 Paris, France",48.8620098,2.3770331
"cite+de+Crussol,Paris,France","Cite de Crussol, 75011 Paris, France",48.8634245,2.3679749
"rue+Desargues,Paris,France","Rue Desargues, 75011 Paris, France",48.8695583,2.376417
"rue+Dranem,Paris,France","Rue Dranem, 75011 Paris, France",48.8655887,2.3802185
"passage+Dumas,Paris,France","Passage Dumas, 75011 Paris, France",48.8523044,2.3911994
"rue+Faidherbe,Paris,France","Rue Faidherbe, Paris, France",48.8518368,2.3836376
"rue+Gobert,Paris,France","Rue Gobert, 75011 Paris, France",48.8557009,2.3826537
"rue+des+Goncourt,Paris,France","Rue des Goncourt, Paris, France",48.8695089,2.3721036
"passage+Guilhem,Paris,France","Passage Guilhem, 75011 Paris, France",48.8619729,2.3797889
"cite+de+l'Industrie,Paris,France","Cite de l'Industrie, 75011 Paris, France",48.8653836,2.3782417
"square+Saint-Irenee,Paris,France","Square Saint-Irenee, 75011 Paris, France",48.8613443,2.3766715
"rue+Japy,Paris,France","Rue Japy, 75011 Paris, France",48.8558782,2.3825392
"impasse+Joudrier,Paris,France","Paris, France",48.856614,2.3522219
"rue+Charles+Luizet,Paris,France","Rue Charles Luizet, 75011 Paris, France",48.8616846,2.3675722
"voie+DA/12,Paris,France","12U Voie 24, 75015 Paris, France",48.83809249999999,2.3147169
"route+des+Dames,Paris,France","Route des Dames, 75012 Paris, France",48.839372,2.4536829
"rue+Claude+Decaen,Paris,France","Rue Claude Decaen, 75012 Paris, France",48.8363124,2.3989843
"rue+Andre+Derain,Paris,France","Rue Andre Derain, 75012 Paris, France",48.8398964,2.4070016
"rue+Henri+Desgrange,Paris,France","Rue Henri Desgrange, 75012 Paris, France",48.8394603,2.3813837
"boulevard+Diderot,Paris,France","Boulevard Diderot, 75012 Paris, France",48.8467518,2.381741
"rue+de+Dijon,Paris,France","Rue de Dijon, 75012 Paris, France",48.8354799,2.3857391
"avenue+du+General+Dodds,Paris,France","Avenue du General Dodds, 75012 Paris, France",48.8338251,2.4051988
"avenue+Dorian,Paris,France","Avenue Dorian, 75012 Paris, France",48.8477086,2.3946816
"impasse+Druinot,Paris,France","Impasse Druinot, 75012 Paris, France",48.8498635,2.380637000000001
"passage+Dubuffet,Paris,France","Passage Dubuffet, 75012 Paris, France",48.8330102,2.3887774
"rue+Paul+Dukas,Paris,France","Rue Paul Dukas, 75012 Paris, France",48.8408305,2.3920079
"rue+Robert+Etlin,Paris,France","Rue Robert Etlin, 75012 Paris, France",48.82921349999999,2.3902506
"route+de+la+Ferme,Paris,France","Route de la Ferme, 75012 Paris, France",48.82357409999999,2.4572662
"avenue+de+Fontenay,Paris,France","Avenue de Fontenay, 75012 Paris, France",48.8406347,2.4616434
"passage+Gatbois,Paris,France","Passage Gatbois, 75012 Paris, France",48.8444156,2.3789001
"villa+Jean+Godard,Paris,France","Villa Jean Godard, 75012 Paris, France",48.835451,2.4053618
"rue+du+Docteur+Goujon,Paris,France","Rue du Dr Goujon, 75012 Paris, France",48.84022909999999,2.3985633
"rue+Theodore-Hamont,Paris,France","Rue Theodore-Hamont, 75012 Paris, France",48.833057,2.3975468
"ruelle+des+Hebrard,Paris,France","Ruelle des Hebrard, 75012 Paris, France",48.8424537,2.3845432
"rue+Jaucourt,Paris,France","Rue Jaucourt, 75012 Paris, France",48.8469218,2.3947529
"rue+Ernest+Lacoste,Paris,France","Rue Ernest Lacoste, 75012 Paris, France",48.83504,2.4044287
"place+Lucien+Herr,Paris,France","Place Lucien Herr, 75005 Paris, France",48.8418141,2.3478463
"rue+Nicolas+Houel,Paris,France","Rue Nicolas Houel, 75005 Paris, France",48.84204099999999,2.3625529
"place+Alfred+Kastler,Paris,France","Place Alfred Kastler, 75005 Paris, France",48.8421554,2.3459734
"rue+Lagrange,Paris,France","Rue Lagrange, 75005 Paris, France",48.8513276,2.3479993
"rue+Jacques-Henri+Lartigue,Paris,France","Rue Jacques-Henri Lartigue, 75005 Paris, France",48.8464505,2.3509545
"rue+Lhomond,Paris,France","Rue Lhomond, 75005 Paris, France",48.8427348,2.3471764
"rue+Malebranche,Paris,France","Rue Malebranche, 75005 Paris, France",48.8464332,2.3425612
"place+Louis+Marin,Paris,France","Place Louis Marin, 75005 Paris, France",48.8438848,2.3392635
"rue+Saint-Medard,Paris,France","Rue Saint-Medard, 75005 Paris, France",48.8436281,2.3504195
"rue+de+Mirbel,Paris,France","Rue de Mirbel, 75005 Paris, France",48.8408112,2.3520116
"impasse+Carriere-Mainguet,Paris,France","Impasse Carriere-Mainguet, 75011 Paris, France",48.8567991,2.388114
"rue+Morand,Paris,France","Rue Morand, 75011 Paris, France",48.8688301,2.3763158
"rue+Moret,Paris,France","Rue Moret, 75011 Paris, France",48.8671626,2.3794083
"rue+de+Nemours,Paris,France","Rue de Nemours, 75011 Paris, France",48.86564070000001,2.3725623
"cour+de+l'Ours,Paris,France","Cour de l'Ours, Paris, France",48.8517141,2.3755486
"cite+Parchappe,Paris,France","Cite Parchappe, 75012 Paris, France",48.8530281,2.3715972
"impasse+Saint-Sebastien,Paris,France","Impasse Saint-Sebastien, 75011 Paris, France",48.861234,2.3712353
"rue+d'Aligre,Paris,France","Rue d'Aligre, 75012 Paris, France",48.8491007,2.3782133
"place+d'Aligre,Paris,France","Place d'Aligre, 75012 Paris, France",48.8488312,2.3783305
"rue+Allard,Paris,France","Rue Allard, 94160 Paris, France",48.8405582,2.4147551
"rue+de+l'Ambroisie,Paris,France","Rue de l'Ambroisie, 75012 Paris, France",48.834186,2.385485
"route+des+Barrieres,Paris,France","Route des Barrieres, 75012 Paris, France",48.818319,2.4496349
"rue+de+Bercy,Paris,France","Rue de Bercy, 75012 Paris, France",48.84191819999999,2.3768753
"allee+de+Bercy,Paris,France","Allee de Bercy, 75012 Paris, France",48.8421976,2.3765333
"rue+Biscornet,Paris,France","Rue Biscornet, 75012 Paris, France",48.8504082,2.3697938
"route+de+la+Dame+Blanche,Paris,France","Route de la Dame Blanche, 75012 Paris, France",48.8451057,2.4413148
"square+Paul+Blanchet,Paris,France","Square Paul Blanchet, 75012 Paris, France",48.8341691,2.4056615
"rue+Charles+Bossut,Paris,France","Rue Charles Bossut, 75012 Paris, France",48.8428798,2.3832536
"place+Jane+Evrard,Paris,France","Paris, France",48.856614,2.3522219
"villa+des+Hautes+Traverses,Paris,France","Villa des Hautes Traverses, 75020 Paris, France",48.8548805,2.4040419
"rue+d'Argenteuil,Paris,France","Rue d'Argenteuil, 75001 Paris, France",48.8652674,2.3339083
"rue+Baillet,Paris,France","Rue Baillet, 75001 Paris, France",48.859725,2.3430275
"rue+Bailleul,Paris,France","Rue Bailleul, 75001 Paris, France",48.8610191,2.3414877
"rue+Baltard,Paris,France","Rue Baltard, 75001 Paris, France",48.86232709999999,2.3462367
"place+Maurice+Barres,Paris,France","Place Maurice Barres, 75001 Paris, France",48.8674395,2.3257803
"place+de+Sydney,Paris,France","Rue Sidney Bechet, 77124 Cregy-les-Meaux, France",48.9785575,2.8727764
"avenue+Hussein+1er+de+Jordanie,Paris,France","Avenue Gustave V de Suede, 75116 Paris, France",48.8615605,2.2901127
"promenade+Rene+Capitant,Paris,France","Centre Rene Capitant -Hopital de jour, Foyer Post-Cure, CMP et Therapie Familiale, 8 Rue de Lanneau, 75005 Paris, France",48.8483391,2.3466173
"impasse+des+Bourdonnais,Paris,France","Impasse des Bourdonnais, 75001 Paris, France",48.8604999,2.3452134
"rue+Breve,Paris,France","Psynapse | Formation Hypnose, PNL et Therapies Breves., 14 Rue de Thionville, 75019 Paris, France",48.8885629,2.3822954
"rue+de+la+Petite+Truanderie,Paris,France","Rue de la Petite Truanderie, 75001 Paris, France",48.8628173,2.3484748
"place+de+Valois,Paris,France","Place de Valois, 75001 Paris, France",48.8632934,2.3379936
"rue+de+Valois,Paris,France","Rue de Valois, 75001 Paris, France",48.8646513,2.3385637
"place+Vendome,Paris,France","Place Vendome, Paris, France",48.8674469,2.3294342
"rue+de+Ventadour,Paris,France","Rue de Ventadour, Paris, France",48.8669166,2.3343904
"rue+de+Viarmes,Paris,France","Rue de Viarmes, 75001 Paris, France",48.8629498,2.3423376
"rue+Villedo,Paris,France","Rue Villedo, 75001 Paris, France",48.8661559,2.3364763
"rue+Sainte-Anne,Paris,France","Rue Sainte-Anne, Paris, France",48.8669927,2.3358683
"rue+Danielle+Casanova,Paris,France","Rue Danielle Casanova, Paris, France",48.8678807,2.3320216
"rue+Saint-Denis,Paris,France","Rue Saint-Denis, Paris, France",48.8638114,2.3500374
"rue+Francaise,Paris,France","Rue Francaise, Paris, France",48.86411649999999,2.3475938
"impasse+Beaubourg,Paris,France","Impasse Beaubourg, 75003 Paris, France",48.8621013,2.3536645
"rue+de+Beauce,Paris,France","Rue de Beauce, 75003 Paris, France",48.8626877,2.3609411
"rue+Beranger,Paris,France","Rue Beranger, 75003 Paris, France",48.8658727,2.363828
"rue+Brantome,Paris,France","Rue Brantome, 75003 Paris, France",48.86262800000001,2.353213
"rue+Caffarelli,Paris,France","Rue Caffarelli, 75003 Paris, France",48.863725,2.361979
"impasse+Saint-Claude,Paris,France","Impasse Saint-Claude, 75003 Paris, France",48.8605222,2.3656941
"rue+Commines,Paris,France","Rue Commines, 75003 Paris, France",48.8617473,2.3652876
"rue+de+la+Corderie,Paris,France","Rue de la Corderie, 75003 Paris, France",48.8651753,2.3629922
"rue+Debelleyme,Paris,France","Rue Debelleyme, 75003 Paris, France",48.8619198,2.3634106
"rue+Sainte-Elisabeth,Paris,France","Rue Sainte-Elisabeth, 75003 Paris, France",48.8661057,2.3596818
"rue+Elzevir,Paris,France","Rue Elzevir, Paris, France",48.8583897,2.361574
"rue+des+Gravilliers,Paris,France","Rue des Gravilliers, 75003 Paris, France",48.864101,2.3557457
"rue+de+la+Perle,Paris,France","Rue de la Perle, 75003 Paris, France",48.8595702,2.3614514
"rue+de+Picardie,Paris,France","Rue de Picardie, 75003 Paris, France",48.863829,2.3628113
"rue+Olier,Paris,France","Rue Olier, 75015 Paris, France",48.83542300000001,2.2910457
"rue+Brown-Sequard,Paris,France","Rue Brown-Sequard, 75015 Paris, France",48.8414674,2.3154465
"rue+Serret,Paris,France","Rue Serret, 75015 Paris, France",48.84137699999999,2.2886215
"rue+George+Bernard+Shaw,Paris,France","Rue George Bernard Shaw, 75015 Paris, France",48.8522184,2.2931846
"rue+Jules+Simon,Paris,France","Rue Jules Simon, 75015 Paris, France",48.840754,2.2924148
"rue+Laure+Surville,Paris,France","Rue Laure Surville, 75015 Paris, France",48.8459013,2.2781395
"rue+Tessier,Paris,France","Rue Tessier, 75015 Paris, France",48.8399577,2.3067566
"villa+Thoreton,Paris,France","Villa Thoreton, 75015 Paris, France",48.83831259999999,2.2835211
"boulevard+du+General+Martial+Valin,Paris,France","Boulevard du General Martial Valin, 75015 Paris, France",48.8372605,2.2737079
"place+Charles+Vallin,Paris,France","Place Charles Vallin, 75015 Paris, France",48.8356086,2.3023944
"rue+Varet,Paris,France","Rue Varet, 75015 Paris, France",48.840067,2.2812783
"rue+Louis+Vicat,Paris,France","Rue Louis Vicat, 75015 Paris, France",48.8261408,2.2969899
"allee+des+Freres+Voisin,Paris,France","Allee des Freres Voisin, 75015 Paris, France",48.8283962,2.272605500000001
"rue+Charles+Weiss,Paris,France","Rue Charles Weiss, 75015 Paris, France",48.832988,2.3079923
"avenue+Emile+Zola,Paris,France","Avenue Emile Zola, 75015 Paris, France",48.846995,2.294928
"chemin+de+l'Abbaye,Paris,France","Chemin de l'Abbaye, 75016 Paris, France",48.8664785,2.2339271
"place+du+Chancelier+Adenauer,Paris,France","Place du Chancelier Adenauer, 75116 Paris, France",48.8710187,2.2792066
"voie+AV/16,Paris,France","16 Avenue la Voie Lactee, 92100 Boulogne-Billancourt, France",48.833377,2.260187600000001
"voie+AX/16,Paris,France","Paris, France",48.856614,2.3522219
"chemin+de+la+Seine+a+Bagatelle,Paris,France","Route des Lacs A Bagatelle, 75016 Paris, France",48.8681068,2.2505194
"voie+BE/16,Paris,France","Paris, France",48.856614,2.3522219
"place+Paul+Beauregard,Paris,France","Place Paul Beauregard, 75016 Paris, France",48.8483063,2.2703357
"rue+Bellini,Paris,France","Rue Bellini, 75116 Paris, France",48.8609756,2.2826606
"voie+BF/16,Paris,France","Paris, France",48.856614,2.3522219
"square+du+Mont+Blanc,Paris,France","Square du Mont Blanc, 75016 Paris, France",48.84944,2.2735576
"rue+Florence+Blumenthal,Paris,France","Rue Florence Blumenthal, 75016 Paris, France",48.8499046,2.2754783
"rue+Boileau,Paris,France","Rue Boileau, 75016 Paris, France",48.84355619999999,2.2632095
"villa+Boissiere,Paris,France","Villa Boissiere, 75116 Paris, France",48.8659721,2.2903424
"rue+Leon+Bonnat,Paris,France","Rue Leon Bonnat, 75016 Paris, France",48.8515541,2.270616
"rue+Bosio,Paris,France","Rue Bosio, 75016 Paris, France",48.84929229999999,2.2653865
"avenue+de+Boufflers,Paris,France","Avenue de Boufflers, 75016 Paris, France",48.8500493,2.2634751
"route+du+Pre+Catelan,Paris,France","Jardin du Pre-Catelan, Chemin de la Croix Catelan, 75016 Paris, France",48.866304,2.254834
"rue+de+Chaillot,Paris,France","Rue de Chaillot, 75116 Paris, France",48.8670902,2.2972255
"villa+Chanez,Paris,France","Villa Chanez, 75016 Paris, France",48.84743839999999,2.2603423
"voie+CI/16,Paris,France","Paris, France",48.856614,2.3522219
"rue+Cimarosa,Paris,France","Rue Cimarosa, 75116 Paris, France",48.8679019,2.2905718
"voie+CJ/16,Paris,France","Paris, France",48.856614,2.3522219
"rue+Robert+Le+Coin,Paris,France","Rue Robert le Coin, 75016 Paris, France",48.8551653,2.2732986
"rue+Andre+Colledeboeuf,Paris,France","Rue Andre Colledeboeuf, 75016 Paris, France",48.851774,2.2696692
"place+de+Colombie,Paris,France","Place de Colombie, Paris, France",48.86308289999999,2.2680426
"chemin+du+Pavillon+D'Armenonville,Paris,France","Chemin du Pavillon d'Armenonville, 75116 Paris, France",48.8757399,2.2756009
"avenue+Felix+D'Herelle,Paris,France","Avenue Felix d'Herelle, Paris, France",48.83461029999999,2.2569752
"chemin+des+Lacs+A+La+Porte+Dauphine,Paris,France","Chemin des Lacs A la Porte Dauphine, 75116 Paris, France",48.867953,2.267778
"allee+de+l'Esperance,Paris,France","Allee de l'Esperance, 75016 Paris, France",48.85621820000001,2.2386387
"quai+Saint-Exupery,Paris,France","Quai Saint-Exupery, Paris, France",48.8363299,2.263753
"rue+de+la+Faisanderie,Paris,France","Rue de la Faisanderie, 75116 Paris, France",48.8676684,2.2751861
"rue+Claude+Farrere,Paris,France","Rue Claude Farrere, 75016 Paris, France",48.84266359999999,2.2542094
"rue+Abel+Ferry,Paris,France","Rue Abel Ferry, 75016 Paris, France",48.8361441,2.2608973
"villa+Flore,Paris,France","Villa Flore, 75016 Paris, France",48.8498904,2.2663494
"avenue+Foch,Paris,France","Avenue Foch, Paris, France",48.8727296,2.2849958
"rue+Foucault,Paris,France","Rue Foucault, 75116 Paris, France",48.8633099,2.2948985
"avenue+Fremiet,Paris,France","Avenue Fremiet, 75016 Paris, France",48.8563331,2.285496
"rue+Fresnel,Paris,France","Rue Fresnel, 75116 Paris, France",48.8633417,2.2941134
"rue+Faustin+Helie,Paris,France","Rue Faustin Helie, 75116 Paris, France",48.85940979999999,2.2761949
"avenue+Kleber,Paris,France","Avenue Kleber, 75116 Paris, France",48.8683498,2.2908922
"carrefour+de+Longchamp,Paris,France","Allee de Longchamp, Paris, France",48.8701671,2.2578773
"place+Maubert,Paris,France","Place Maubert, 75005 Paris, France",48.8501422,2.3488579
"quai+Saint-Michel,Paris,France","Quai Saint-Michel, 75005 Paris, France",48.8534043,2.3456491
"place+Monge,Paris,France","Place Monge, 75005 Paris, France",48.8431545,2.3520726
"rue+Monge,Paris,France","Rue Monge, 75005 Paris, France",48.8441438,2.3523506
"rue+Dorian,Paris,France","Rue Dorian, 75012 Paris, France",48.8467602,2.3928931
"cour+Saint-Eloi,Paris,France","Cour Saint-Eloi, 75012 Paris, France",48.8470032,2.3883747
"route+de+l'Epine,Paris,France","Route de l'Epine, 75012 Paris, France",48.83719840000001,2.4229569
"impasse+Erard,Paris,France","Impasse Erard, 75012 Paris, France",48.8457903,2.3843481
"rue+de+Fecamp,Paris,France","Rue de Fecamp, 75012 Paris, France",48.8358583,2.3997052
"rue+Montesquiou-Fezensac,Paris,France","Rue Montesquiou-Fezensac, 75012 Paris, France",48.8360882,2.4090312
"route+des+Fortifications,Paris,France","Route des Fortifications, 75012 Paris, France",48.831198,2.401793
"passage+du+Genie,Paris,France","Passage du Genie, 75012 Paris, France",48.8484993,2.3894146
"rue+Paul-Henri+Grauwin,Paris,France","Rue Paul-Henri Grauwin, 75012 Paris, France",48.8446435,2.3778652
"avenue+de+Gravelle,Paris,France","Avenue de Gravelle, Paris, France",48.823453,2.4298276
"route+Saint-Hubert,Paris,France","Route Saint-Hubert, 75012 Paris, France",48.8274877,2.4468165
"avenue+de+l'Ecole+de+Joinville,Paris,France","Avenue de l'Ecole de Joinville, 75012 Paris, France",48.8223776,2.4619008
"rue+Lacuee,Paris,France","Rue Lacuee, 75012 Paris, France",48.84944489999999,2.3699363
"rue+Gabriel+Lame,Paris,France","Rue Gabriel Lame, 75012 Paris, France",48.8343138,2.3865453
"rue+de+la+Lancette,Paris,France","Rue de la Lancette, 75012 Paris, France",48.8369318,2.3934457
"allee+des+Lapins,Paris,France","Allee des Lapins, 75012 Paris, France",48.8331238,2.4259372
"place+du+Cardinal+Lavigerie,Paris,France","Place du Cardinal Lavigerie, 75012 Paris, France",48.8328307,2.40304
"rue+Jules+Lemaitre,Paris,France","Rue Jules Lemaitre, 75012 Paris, France",48.84239660000001,2.4108742
"rue+de+Libourne,Paris,France","Rue de Libourne, 75012 Paris, France",48.831806,2.38687
"route+Saint-Louis,Paris,France","Route Saint-Louis, 75012 Paris, France",48.828719,2.426707
"rue+Albert+Malet,Paris,France","Rue Albert Malet, 75012 Paris, France",48.8415419,2.4107914
"porte+de+Saint-Mande,Paris,France","Porte de Vincennes, Paris, France",48.8464015,2.4144842
"route+du+Lac+de+Saint-Mande,Paris,France","Route du Lac de Saint-Mande, 75012 Paris, France",48.83838859999999,2.4245981
"avenue+de+Saint-Mande,Paris,France","Avenue de Saint-Mande, 75012 Paris, France",48.8449456,2.4028514
"route+de+la+Menagerie,Paris,France","Route de la Menagerie, 75012 Paris, France",48.83566030000001,2.4662078
"sentier+des+Merisiers,Paris,France","Sentier des Merisiers, 75012 Paris, France",48.8432166,2.4092307
"rue+des+Meuniers,Paris,France","Rue des Meuniers, 75012 Paris, France",48.83473859999999,2.3964801
"rue+Mongenot,Paris,France","Rue Mongenot, Paris, France",48.8432147,2.4148167
"avenue+du+Docteur+Arnold+Netter,Paris,France","Avenue du Dr Arnold Netter, 75012 Paris, France",48.844013,2.4055389
"rue+Saint-Nicolas,Paris,France","Rue Saint-Nicolas, 75012 Paris, France",48.8508343,2.3743069
"route+de+la+Porte+Noire,Paris,France","Route de la Porte Noire, 75012 Paris, France",48.8335417,2.4571965
"avenue+de+la+Pepiniere,Paris,France","Avenue de la Pepiniere, 75012 Paris, France",48.8431712,2.450228
"route+du+Pesage,Paris,France","Route du Pesage, 75012 Paris, France",48.8226258,2.4460354
"rue+Pleyel,Paris,France","Rue Pleyel, 75012 Paris, France",48.8400229,2.3917648
"rue+Georges+et+Mai+Politzer,Paris,France","Rue Georges et Mai Politzer, 75012 Paris, France",48.8422783,2.3911652
