requete,formattage,lat,lng
"voie+EU/20,Paris,France","Paris, France",48.856614,2.3522219
"rue+d'Eupatoria,Paris,France","Rue d'Eupatoria, 75020 Paris, France",48.8687998,2.3872794
"voie+EZ/20,Paris,France","Paris, France",48.856614,2.3522219
"place+Saint-Fargeau,Paris,France","Place Saint-Fargeau, 75020 Paris, France",48.87153139999999,2.403972
"villa+Faucheur,Paris,France","Villa Faucheur, 75020 Paris, France",48.8724055,2.3859613
"rue+des+Freres+Flavien,Paris,France","Rue des Freres Flavien, 75020 Paris, France",48.87640829999999,2.4123048
"rue+des+Fougeres,Paris,France","Rue des Fougeres, 75020 Paris, France",48.87222329999999,2.4105764
"passage+Frequel,Paris,France","Passage Frequel, 75020 Paris, France",48.8572328,2.4021173
"passage+Gambetta,Paris,France","Passage Gambetta, 75020 Paris, France",48.8727117,2.4016628
"avenue+Gambetta,Paris,France","Avenue Gambetta, 75020 Paris, France",48.8683154,2.4014295
"square+Roland+Garros,Paris,France","Square Roland Garros, 75020 Paris, France",48.8679857,2.4082902
"square+de+la+Gascogne,Paris,France","Square de la Gascogne, 75020 Paris, France",48.8541658,2.411323
"avenue+Leon+Gaumont,Paris,France","Avenue Leon Gaumont, 75020 Paris, France",48.8509857,2.4158827
"cite+de+Genes,Paris,France","Cite de Genes, 75020 Paris, France",48.87059259999999,2.3832206
"rue+des+Glaieuls,Paris,France","Rue des Glaieuls, 75020 Paris, France",48.8771234,2.4085749
"impasse+Gros,Paris,France","Impasse Gros, 75020 Paris, France",48.85575739999999,2.403880500000001
"rue+Gasnier-Guy,Paris,France","Rue Gasnier-Guy, 75020 Paris, France",48.8650628,2.3930927
"rue+Reynaldo+Hahn,Paris,France","Rue Reynaldo Hahn, 75020 Paris, France",48.8501922,2.412102
"rue+du+Liban,Paris,France","Rue du Liban, 75020 Paris, France",48.8685803,2.3857303
"rue+des+Lyanes,Paris,France","Rue des Lyanes, 75020 Paris, France",48.8632074,2.4055619
"rue+Leuck+Mathieu,Paris,France","Rue Leuck Mathieu, 75020 Paris, France",48.8633049,2.4030575
"passage+du+Ruisseau+de+Menilmontant,Paris,France","Passage du Ruisseau de Menilmontant, 75020 Paris, France",48.8686433,2.3933273
"place+Auguste+Metivier,Paris,France","Paris, France",48.856614,2.3522219
"villa+Olivier+Metra,Paris,France","Villa Olivier Metra, 75020 Paris, France",48.8733633,2.3942275
"rue+Olivier+Metra,Paris,France","Rue Olivier Metra, Paris, France",48.8733875,2.3936883
"place+de+la+Porte+de+Montreuil,Paris,France","Place de la Porte de Montreuil, 75020 Paris, France",48.8544525,2.4144203
"avenue+de+la+Porte+de+Montreuil,Paris,France","Avenue de la Porte de Montreuil, 75020 Paris, France",48.8536892,2.4116435
"boulevard+Mortier,Paris,France","Boulevard Mortier, 75020 Paris, France",48.8708641,2.4087457
"rue+Pierre+Mouillard,Paris,France","Rue Pierre Mouillard, 75020 Paris, France",48.8671167,2.4082244
"rue+des+Ormeaux,Paris,France","Rue des Ormeaux, 75020 Paris, France",48.85110419999999,2.4000436
"rue+des+Panoyaux,Paris,France","Rue des Panoyaux, 75020 Paris, France",48.86671,2.3870233
"rue+Alphonse+Penaud,Paris,France","Rue Alphonse Penaud, 75020 Paris, France",48.8683554,2.4067776
"villa+Perreur,Paris,France","Villa Perreur, 75020 Paris, France",48.86824,2.4049239
"impasse+Philidor,Paris,France","Rue Philidor, 75020 Paris, France",48.85045640000001,2.4082009
"rue+Philidor,Paris,France","Rue Philidor, 75020 Paris, France",48.85045640000001,2.4082009
"place+Edith+Piaf,Paris,France","Place Edith Piaf, 75020 Paris, France",48.86481149999999,2.4052038
"impasse+Saint-Pierre,Paris,France","Impasse Saint-Pierre, 75020 Paris, France",48.8546138,2.4001237
"rue+de+la+Plaine,Paris,France","Rue de la Plaine, 75020 Paris, France",48.8499677,2.4030409
"rue+des+Archives,Paris,France","Rue des Archives, Paris, France",48.8603114,2.3571407
"rue+Beaubourg,Paris,France","Rue Beaubourg, Paris, France",48.8627324,2.3542832
"rue+des+Francs+Bourgeois,Paris,France","Rue des Francs Bourgeois, Paris, France",48.85775870000001,2.3606029
"boulevard+du+Temple,Paris,France","Boulevard du Temple, Paris, France",48.86479660000001,2.3657177
"rue+de+la+Bastille,Paris,France","Rue de la Bastille, 75004 Paris, France",48.85380079999999,2.3681814
"rue+Jean+Beausire,Paris,France","Rue Jean Beausire, 75004 Paris, France",48.8543728,2.3681286
"rue+de+Brosse,Paris,France","Rue de Brosse, 75004 Paris, France",48.8552151,2.3537707
"rue+de+la+Cerisaie,Paris,France","Rue de la Cerisaie, 75004 Paris, France",48.85201319999999,2.3658332
"rue+des+Nonnains+d'Hyeres,Paris,France","Rue des Nonnains d'Hyeres, 75004 Paris, France",48.853913,2.358303
"rue+des+Ecouffes,Paris,France","Rue des Ecouffes, 75004 Paris, France",48.8566963,2.3584909
"impasse+Saint-Fiacre,Paris,France","Impasse Saint-Fiacre, 75004 Paris, France",48.85945659999999,2.3502312
"quai+aux+Fleurs,Paris,France","Quai aux Fleurs, 75004 Paris, France",48.8539677,2.3518001
"rue+des+Mauvais+Garcons,Paris,France","Rue des Mauvais Garcons, 75004 Paris, France",48.8568653,2.3551291
"rue+des+Hospitalieres+Saint-Gervais,Paris,France","Rue des Hospitalieres Saint-Gervais, Paris, France",48.8579653,2.3588702
"rue+du+Marche+des+Blancs+Manteaux,Paris,France","Rue du Marche des Blancs Manteaux, 75004 Paris, France",48.8581747,2.3581575
"rue+Massillon,Paris,France","Rue Massillon, 75004 Paris, France",48.8533837,2.35075
"rue+Saint-Merri,Paris,France","Rue Saint-Merri, 75004 Paris, France",48.8596977,2.3522393
"place+Edmond+Michelet,Paris,France","Place Edmond Michelet, 75004 Paris, France",48.8599648,2.3503882
"allee+Nijinski,Paris,France","Paris, France",48.856614,2.3522219
"rue+Le+Regrattier,Paris,France","Rue le Regrattier, 75004 Paris, France",48.8524494,2.3548314
"rue+Henri+Barbusse,Paris,France","Rue Henri Barbusse, Paris, France",48.8412885,2.3388702
"voie+A/6,Paris,France","Les Cours De La Voix, 6 Rue Dagorno, 75012 Paris, France",48.8423052,2.3985034
"rue+Joseph+Bara,Paris,France","Rue Joseph Bara, 75006 Paris, France",48.8421131,2.3335929
"carrefour+de+Buci,Paris,France","Rue de Buci, 75006 Paris, France",48.85385890000001,2.3371747
"rue+des+Chartreux,Paris,France","Rue des Chartreux, 75006 Paris, France",48.8419779,2.3351976
"rue+de+l'Ancienne+Comedie,Paris,France","Rue de l'Ancienne Comedie, 75006 Paris, France",48.8531592,2.3385922
"rue+de+Conde,Paris,France","Rue de Conde, 75006 Paris, France",48.8505154,2.3380293
"impasse+de+Conti,Paris,France","Impasse de Conti, 75006 Paris, France",48.8570527,2.3383563
"rue+Crebillon,Paris,France","Rue Crebillon, 75006 Paris, France",48.8504808,2.3381274
"place+Ernest+Denis,Paris,France","Place Ernest Denis, Paris, France",48.8418455,2.3374083
"rue+Blaise-Desgoffe,Paris,France","Rue Blaise-Desgoffe, 75006 Paris, France",48.8457298,2.3246419
"rue+Littre,Paris,France","Rue Littre, 75006 Paris, France",48.8452985,2.3240399
"rue+de+Mezieres,Paris,France","Rue de Mezieres, 75006 Paris, France",48.8502671,2.3313123
"rue+Mignon,Paris,France","Rue Mignon, 75006 Paris, France",48.852134,2.3416677
"rue+de+Montfaucon,Paris,France","Rue de Montfaucon, 75006 Paris, France",48.8527928,2.3358784
"place+de+l'Odeon,Paris,France","Place de l'Odeon, 75006 Paris, France",48.8497652,2.3384033
"rue+Peguy,Paris,France","Rue Peguy, 75006 Paris, France",48.8429744,2.3280484
"rue+Princesse,Paris,France","Rue Princesse, 75006 Paris, France",48.8523123,2.3344961
"place+du+Quebec,Paris,France","Place du Quebec, 75006 Paris, France",48.8534836,2.3331308
"rue+Regis,Paris,France","Rue Regis, 75006 Paris, France",48.8479775,2.3246297
"rue+de+Rennes,Paris,France","Rue de Rennes, 75006 Paris, France",48.8489984,2.3287457
"cour+de+Rohan,Paris,France","Cour de Rohan, 75006 Paris, France",48.8530254,2.3394666
"rue+des+Quatre+Vents,Paris,France","Rue des Quatre Vents, 75006 Paris, France",48.851766,2.3374017
"rue+de+la+Chaise,Paris,France","Rue de la Chaise, 75007 Paris, France",48.8531791,2.3271462
"rue+de+Champagny,Paris,France","Rue de Champagny, 75007 Paris, France",48.85784270000001,2.3188422
"rue+Champfleury,Paris,France","Rue Champfleury, Paris, France",48.8540569,2.2974868
"rue+Chevert,Paris,France","Rue Chevert, 75007 Paris, France",48.855344,2.3083373
"rue+de+la+Comete,Paris,France","Rue de la Comete, 75007 Paris, France",48.8591755,2.3090062
"avenue+Barbey+D'Aurevilly,Paris,France","Avenue Barbey d'Aurevilly, 75007 Paris, France",48.8568638,2.3000537
"avenue+Emile+Deschanel,Paris,France","Avenue Emile Deschanel, 75007 Paris, France",48.8568638,2.3000537
"rue+Duroc,Paris,France","Rue Duroc, 75007 Paris, France",48.8478329,2.3139158
"voie+E/7,Paris,France","7 Voie Georges Pompidou, 75015 Paris, France",48.83594069999999,2.2683781
"rue+Eble,Paris,France","Rue Eble, 75007 Paris, France",48.8491295,2.3138522
"voie+F/7,Paris,France","7 Voie Georges Pompidou, 75015 Paris, France",48.83594069999999,2.2683781
"place+de+Fontenoy,Paris,France","Place de Fontenoy, 75007 Paris, France",48.8507555,2.3061968
"rue+Saint-Guillaume,Paris,France","Rue Saint-Guillaume, 75007 Paris, France",48.8546115,2.3289158
"rue+du+Marechal+Harispe,Paris,France","Rue du Marechal Harispe, 75007 Paris, France",48.8580903,2.2977533
"port+des+Invalides,Paris,France","Port des Saints-Peres, Paris, France",48.85851,2.3337808
"passage+Landrieu,Paris,France","Passage Landrieu, 75007 Paris, France",48.8590297,2.3042541
"rue+Paul+Et+Jean+Lerolle,Paris,France","Rue Paul et Jean Lerolle, 75007 Paris, France",48.8620764,2.312985
"rue+de+Lille,Paris,France","Rue de Lille, Paris, France",48.8596896,2.325774
"rue+Dupont+Des+Loges,Paris,France","Rue Dupont des Loges, 75007 Paris, France",48.8594918,2.3014559
"square+de+Luynes,Paris,France","Square de Luynes, 75007 Paris, France",48.8548076,2.3267889
"avenue+du+General+Marguerite,Paris,France","Avenue du General Margueritte, 75007 Paris, France",48.8554885,2.2995278
"rue+du+Champ+de+Mars,Paris,France","Rue du Champ de Mars, 75007 Paris, France",48.8562836,2.3051382
"cite+Martignac,Paris,France","Cite Martignac, 75007 Paris, France",48.85682660000001,2.3179668
"rue+de+Martignac,Paris,France","Rue de Martignac, 75007 Paris, France",48.8579478,2.3185169
"rue+Montalembert,Paris,France","Rue Montalembert, 75007 Paris, France",48.8567555,2.3276066
"place+Henry+de+Montherlant,Paris,France","Place Henry de Montherlant, 75007 Paris, France",48.86029060000001,2.3269366
"rue+Jean+Nicot,Paris,France","Rue Jean Nicot, 75007 Paris, France",48.861143,2.3069794
"quai+d'Orsay,Paris,France","Quai d'Orsay, 75007 Paris, France",48.8624213,2.3108945
"allee+Jean+Paulhan,Paris,France","Paris, France",48.856614,2.3522219
"rue+Casimir+Perier,Paris,France","Rue Casimir Perier, 75007 Paris, France",48.85813479999999,2.3194482
"rue+Perronet,Paris,France","Rue Perronet, Paris, France",48.855299,2.3302921
"avenue+Emile+Pouvillon,Paris,France","Avenue Emile Pouvillon, 75007 Paris, France",48.8575251,2.2990997
"rue+Ernest+Psichari,Paris,France","Rue Ernest Psichari, 75007 Paris, France",48.8567951,2.3077317
"avenue+Rapp,Paris,France","Avenue Rapp, 75007 Paris, France",48.8603483,2.3008313
"avenue+Charles+Risler,Paris,France","Avenue Charles Risler, 75007 Paris, France",48.8547441,2.300392500000001
"square+La+Rochefoucauld,Paris,France","Square de la Rochefoucauld, 75007 Paris, France",48.85324079999999,2.3227863
"place+El+Salvador,Paris,France","Place el Salvador, 75007 Paris, France",48.8507494,2.3120767
"villa+de+Saxe,Paris,France","Villa de Saxe, 75007 Paris, France",48.8494113,2.3095577
"rue+de+Talleyrand,Paris,France","Rue de Talleyrand, 75007 Paris, France",48.8583623,2.3152775
"avenue+du+General+Tripier,Paris,France","Avenue du General Tripier, 75007 Paris, France",48.85462649999999,2.2967565
"passage+de+l'Union,Paris,France","Passage de l'Union, 75007 Paris, France",48.85633499999999,2.3053626
"rue+Edmond+Valentin,Paris,France","Rue Edmond Valentin, 75007 Paris, France",48.8597252,2.3020973
"avenue+des+Tribunes,Paris,France","Avenue des Tribunes, 75012 Paris, France",48.8276343,2.4293799
"voie+V/12,Paris,France","12U Voie 24, 75015 Paris, France",48.83809249999999,2.3147169
"rue+des+Fonds+Verts,Paris,France","Rue des Fonds Verts, 75012 Paris, France",48.8370239,2.3906372
"rue+du+Rendez-Vous,Paris,France","Rue du Rendez-Vous, 75012 Paris, France",48.8459404,2.4026636
"voie+DD/12,Paris,France","12U Voie 24, 75015 Paris, France",48.83809249999999,2.3147169
"pont+Charles+De+Gaulle,Paris,France","Pont Charles de Gaulle, Paris, France",48.842627,2.369189
"pont+de+Tolbiac,Paris,France","Pont de Tolbiac, Paris, France",48.833322,2.3817441
"square+Arago,Paris,France","Square Arago, 75013 Paris, France",48.8352184,2.3455042
"rue+des+Deux+Avenues,Paris,France","Rue des 2 Avenues, 75013 Paris, France",48.8279029,2.3576084
"rue+Barrault,Paris,France","Rue Barrault, 75013 Paris, France",48.8260514,2.3465653
"rue+Albert+Bayet,Paris,France","Rue Albert Bayet, 75013 Paris, France",48.8304412,2.3589772
"voie+BL/13,Paris,France","13 Avenue la Voie Lactee, 92100 Boulogne-Billancourt, France",48.8332709,2.2602193
"rue+Bobillot,Paris,France","Rue Bobillot, 75013 Paris, France",48.8264715,2.3510614
"impasse+Bourgoin,Paris,France","Impasse Bourgoin, 75013 Paris, France",48.8239952,2.3678939
"rue+du+Docteur+Bourneville,Paris,France","Rue du Dr Bourneville, 75013 Paris, France",48.8183111,2.3587294
"rue+Boussingault,Paris,France","Rue Boussingault, 75013 Paris, France",48.8242037,2.3444146
"voie+BQ/13,Paris,France","Paris, France",48.856614,2.3522219
"rue+Michel+Breal,Paris,France","Rue Michel Breal, 75013 Paris, France",48.8221304,2.3711614
"rue+Bruant,Paris,France","Rue Bruant, 75013 Paris, France",48.8349568,2.3650301
"rue+Buot,Paris,France","Rue Buot, 75013 Paris, France",48.8268982,2.3495248
"place+Romain+Gary,Paris,France","Paris, France",48.856614,2.3522219
"rue+de+la+Butte+aux+Cailles,Paris,France","Rue de la Butte aux Cailles, 75013 Paris, France",48.8277087,2.3498396
"allee+Marc+Chagall,Paris,France","Allee Marc Chagall, 75013 Paris, France",48.81985,2.3605283
"rue+Marc+Antoine+Charpentier,Paris,France","Rue Marc Antoine Charpentier, 75013 Paris, France",48.825409,2.3760739
"rue+Chereau,Paris,France","Rue Chereau, 75013 Paris, France",48.8275379,2.3515239
"avenue+de+Choisy,Paris,France","Avenue de Choisy, 75013 Paris, France",48.8255106,2.360435
"rue+Jean+Colly,Paris,France","Rue Jean Colly, 75013 Paris, France",48.8280216,2.3691736
"rue+Emile+Deslandres,Paris,France","Rue Emile Deslandres, 75013 Paris, France",48.8347332,2.3498868
"voie+DF/13,Paris,France","Paris, France",48.856614,2.3522219
"voie+DJ/13,Paris,France","13Z Voie Communale en 19, 75019 Paris, France",48.8997505,2.3780913
"voie+DM/13,Paris,France","13Z Voie Communale en 19, 75019 Paris, France",48.8997505,2.3780913
"voie+DN/13,Paris,France","Paris, France",48.856614,2.3522219
"voie+DQ/13,Paris,France","13Z Voie Communale en 19, 75019 Paris, France",48.8997505,2.3780913
"voie+DZ/13,Paris,France","13Z Voie Communale en 19, 75019 Paris, France",48.8997505,2.3780913
"rue+Paulin+Enfert,Paris,France","Rue Paulin Enfert, 75013 Paris, France",48.8186547,2.3624072
"villa+d'Este,Paris,France","Villa d'Este, 75013 Paris, France",48.8219687,2.3666424
"rue+Giffard,Paris,France","Rue Giffard, 75013 Paris, France",48.83767640000001,2.3728287
"place+de+l'Abbe+Georges+Henocque,Paris,France","Place de l'Abbe Georges Henocque, 75013 Paris, France",48.8236698,2.3531407
"place+d'Italie,Paris,France","Place d'Italie, 75013 Paris, France",48.830816,2.3553901
"passage+J/13,Paris,France","13, 75015 Paris, France",48.8278352,2.2935372
"rue+Jean-Marie+Jego,Paris,France","Rue Jean Marie Jego, 75013 Paris, France",48.8280611,2.3517693
"rue+de+Julienne,Paris,France","Rue de Julienne, 75013 Paris, France",48.8349634,2.3466708
"rue+Keufer,Paris,France","Rue Keufer, 75013 Paris, France",48.8201386,2.3555086
"rue+Lachelier,Paris,France","Rue Lachelier, 75013 Paris, France",48.81973499999999,2.3660138
"rue+Choderlos+De+Laclos,Paris,France","Rue Choderlos de Laclos, 75013 Paris, France",48.83235209999999,2.3787081
"rue+du+Docteur+Landouzy,Paris,France","Rue du Dr Landouzy, 75013 Paris, France",48.8228374,2.353204
"rue+du+Docteur+Lecene,Paris,France","Rue du Dr Lecene, 75013 Paris, France",48.8228374,2.353204
"rue+du+Docteur+Magnan,Paris,France","Rue du Dr Magnan, 75013 Paris, France",48.82690950000001,2.3610576
"rue+du+Val+de+Marne,Paris,France","Rue du Val de Marne, Paris, France",48.8159772,2.3466566
"square+Massena,Paris,France","Square Massena, 75013 Paris, France",48.8230894,2.3728903
"rue+Paulin+Mery,Paris,France","Rue Paulin Mery, 75013 Paris, France",48.8299136,2.3535466
"rue+Aime+Morot,Paris,France","Rue Aime Morot, 75013 Paris, France",48.8201058,2.3497858
"passage+du+Moulinet,Paris,France","Passage du Moulinet, 75013 Paris, France",48.826417,2.3540575
"rue+Charles+Moureu,Paris,France","Rue Charles Moureu, 75013 Paris, France",48.8280328,2.3618585
"passage+National,Paris,France","Passage national, 75013 Paris, France",48.8236023,2.3690683
"rue+Franc-Nohain,Paris,France","Rue Franc-Nohain, 75013 Paris, France",48.8215958,2.3752327
"impasse+Onfroy,Paris,France","Impasse Onfroy, 75013 Paris, France",48.8243802,2.3558303
"rue+Rene+Panhard,Paris,France","Rue Rene Panhard, 75013 Paris, France",48.83882999999999,2.3593702
"rue+de+Patay,Paris,France","Rue de Patay, 75013 Paris, France",48.826331,2.3734362
"rue+Louis+Pergaud,Paris,France","Rue Louis Pergaud, Paris, France",48.8174191,2.3474518
"rue+de+la+Poterne+des+Peupliers,Paris,France","Rue de la Poterne des Peupliers, 75013 Paris, France",48.8198583,2.3529941
"rue+de+Pouy,Paris,France","Rue de Pouy, 75013 Paris, France",48.82736209999999,2.350877
"passage+du+Moulin+des+Pres,Paris,France","Passage du Moulin des Pres, 75013 Paris, France",48.8290888,2.3532839
"rue+du+Professeur+Louis+Renault,Paris,France","Rue du Professeur Louis Renault, 75013 Paris, France",48.8205865,2.3544982
"rue+du+Docteur+Charles+Richet,Paris,France","Rue du Dr Charles Richet, 75013 Paris, France",48.8318531,2.364086
"rue+de+Rungis,Paris,France","Rue de Rungis, Paris, France",48.8218611,2.3447436
"rue+du+Tage,Paris,France","Rue du Tage, 75013 Paris, France",48.8221229,2.357007
"rue+Tagore,Paris,France","Rue Tagore, 75013 Paris, France",48.8205909,2.3600924
"rue+Neuve+Tolbiac,Paris,France","Rue Neuve Tolbiac, 75013 Paris, France",48.8308435,2.3771665
"port+de+Tolbiac,Paris,France","Port de Tolbiac, 75013 Paris, France",48.830713,2.382084
"rue+de+Tolbiac,Paris,France","Rue de Tolbiac, 75013 Paris, France",48.82615329999999,2.3592576
"passage+Vallet,Paris,France","Passage Vallet, 75013 Paris, France",48.833091,2.3595308
"passage+Vandrezanne,Paris,France","Passage Vandrezanne, 75013 Paris, France",48.8271732,2.3536153
"place+Jean+Vilar,Paris,France","Rue de la Residence Jean Vilar, 31150 Fenouillet, France",43.681119,1.3967365
"rue+Wurtz,Paris,France","Rue Wurtz, 75013 Paris, France",48.8265071,2.344369
"rue+Edouard+Lockroy,Paris,France","Rue Edouard Lockroy, 75011 Paris, France",48.8660264,2.3743313
"rue+Mercoeur,Paris,France","Rue Mercur, 75011 Paris, France",48.85709259999999,2.3834153
"rue+du+Morvan,Paris,France","Rue du Morvan, 75011 Paris, France",48.8599723,2.3813577
"rue+Oberkampf,Paris,France","Rue Oberkampf, Paris, France",48.86511549999999,2.3752049
"passage+Louis-Philippe,Paris,France","Passage Louis-Philippe, 75011 Paris, France",48.8540295,2.3729898
"rue+de+la+Petite+Pierre,Paris,France","Rue de la Petite Pierre, 75011 Paris, France",48.8547381,2.389897
"rue+Pihet,Paris,France","Rue Pihet, 75011 Paris, France",48.8639545,2.3734595
"impasse+Popincourt,Paris,France","Impasse Popincourt, 75011 Paris, France",48.8590035,2.3765774
"cite+Popincourt,Paris,France","Cite Popincourt, 75011 Paris, France",48.8623959,2.3748364
"rue+Joseph+Python,Paris,France","Rue Joseph Python, 75020 Paris, France",48.8643376,2.4122688
"square+du+Quercy,Paris,France","Square du Quercy, 75020 Paris, France",48.8532588,2.4115119
"rue+des+Reglises,Paris,France","Rue des Reglises, 75020 Paris, France",48.8550603,2.4097513
"rue+Charles+Renouvier,Paris,France","Rue Charles Renouvier, 75020 Paris, France",48.86171299999999,2.400188
"passage+des+Rondeaux,Paris,France","Passage des Rondeaux, 75020 Paris, France",48.86498659999999,2.3961611
"rue+des+Rondonneaux,Paris,France","Rue des Rondonneaux, 75020 Paris, France",48.8635783,2.3991955
"passage+des+Soupirs,Paris,France","Passage des Soupirs, 75020 Paris, France",48.8685599,2.3963355
"impasse+Suez,Paris,France","Impasse Suez, 75020 Paris, France",48.8585068,2.3999533
"rue+Mounet-Sully,Paris,France","Rue Mounet-Sully, 75020 Paris, France",48.8491694,2.4052973
"rue+du+Capitaine+Tarron,Paris,France","Rue du Capitaine Tarron, 75020 Paris, France",48.8652131,2.4082616
"rue+Tolain,Paris,France","Rue Tolain, 75020 Paris, France",48.8517018,2.4041741
"rue+Le+Vau,Paris,France","Rue le Vau, 75020 Paris, France",48.8685339,2.4109358
"place+Pierre+Vaudrey,Paris,France","Paris, France",48.856614,2.3522219
"rue+Vilin,Paris,France","Rue Vilin, 75020 Paris, France",48.8703383,2.3837002
"rue+Vitruve,Paris,France","Rue Vitruve, 75020 Paris, France",48.8583283,2.4049493
"rue+du+Volga,Paris,France","Rue du Volga, 75020 Paris, France",48.8525782,2.407261
"place+Alfred+Dreyfus,Paris,France","Rue du Capitaine Alfred Dreyfus, 93210 Saint-Denis, France",48.9145159,2.354754
"allee+Alquier-Debrousse,Paris,France","Allee Alquier-Debrousse, 75020 Paris, France",48.8612494,2.4076498
"voie+FF/20,Paris,France","Paris, France",48.856614,2.3522219
"place+du+Moulin+de+Javel,Paris,France","Rue du Moulin de la Vierge, 75014 Paris, France",48.8329507,2.3138965
"voie+CT/15,Paris,France","15 Avenue la Voie Lactee, 92100 Boulogne-Billancourt, France",48.83327730000001,2.260195
"rue+Stephane+Grappelli,Paris,France","Rue Stephane Grappelli, 75017 Paris, France",48.8924099,2.3039455
"place+Flora+Tristan,Paris,France","Place Flora Tristan, 75014 Paris, France",48.83236,2.3207771
"place+Roger+Priou-Valjean,Paris,France","Jardin Roger Priou Valjean, 75004 Paris, France",48.8539575,2.359289
"voie+CE/18,Paris,France","Paris, France",48.856614,2.3522219
"avenue+du+Colonel+Henri+Rol-Tanguy,Paris,France","Avenue du Colonel Henri Rol-Tanguy, 75014 Paris, France",48.833971,2.332087
"rue+Jean+de+La+Fontaine,Paris,France","Rue Jean de la Fontaine, 75016 Paris, France",48.8503166,2.2703046
"villa+Marie+Vassilieff,Paris,France","Villa Marie Vassilieff, 75015 Paris, France",48.8434968,2.3211981
"passage+des+Crayons,Paris,France","Passage des Crayons, 75013 Paris, France",48.8301807,2.3744694
"place+Sully+Lombard,Paris,France","Place Sully Lombard, 75020 Paris, France",48.8650599,2.4083914
"place+Bernard+Lazare,Paris,France","Paris, France",48.856614,2.3522219
"rue+Helene+Brion,Paris,France","Rue Helene Brion, 75013 Paris, France",48.8284714,2.3817677
"place+Mireille+Havet,Paris,France","Pl. Mireille-Havet, Paris, France",48.8503572,2.3836057
"voie+EZ/13,Paris,France","13U Voie Ez 13, 75013 Paris, France",48.8263006,2.3788616
"place+Django+Reinhardt,Paris,France","Place Django Reinhardt, 75018 Paris, France",48.9001528,2.343694
"allee+Henry+Dunant,Paris,France","Allee Henri Dunant, 94300 Vincennes, France",48.8481985,2.454461
